Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
جخف,13," جَخَفَ يَجْخِفُ جَخْفاً جَخَّافٌ الجَخيفُ جخيفهم 'جخف', جَخَفَ يَجْخِفُ جَخْفاً جَخَّافٌ الجَخيفُ جخيفهم",3,no vowel," *جخف* جَخَفَ الرجلُ يَجْخِفُ بالكسر جَخْفاً أي تكبَّر فهو جَخَّافٌ مثل جَفَّاخٍ ويقال الجَخيفُ أن يفتخر الرجل بأ كثر مما عنده قال الشاعر أراهم بحمد الله بعد [[جخيفهم]] غرابهم إذ مسه القتر واقع وأما الذي في حديث ابن عمر "" أنه نام وهو جالس حتَّى سُمِعَ جَخيفُهُ "" فيقال غطيطه في النوم قال أبو عبيد ولم أسمعه في الصَوت إلاّ في هذا الحديث"
جدف,8, جدف جُدوفاً مجدافُ مجداف والجَدَفُ وجدف والاجداف والجدف,3,no vowel, *[جدف]* الكسائي [جدف] الطائر بحدف جُدوفاً إذا كان مقصوصاً فرأيتَه إذا طار كأنّه يردُّ جناحيه إلى خَلفِه قال الأصمعيّ ومنه سمِّي [مجداف]ُ السفينة وجناحا الطائر مجد افاه قال ابن دريد [مجداف] السفينةِ بالدال والذال جميعاً لغتان فصيحتان والجَدَفُ القبرُ وهو إبدالُ الجدث قال الفراء العرب تعقب بين الفاء والثاء في اللغة فيقولون جدث [وجدف] وهى الاجداث [والاجداف] [والجدف] أيضا مالا يغطى من الشراب وهو في حديث عمر رضي الله عنه حين سأل المفقود الذى كان الجن استهوته ما كان طعامهم فقال الفول وما لم يذ كر اسم الله عليه
قال,15," فقال ويقال قال 'قال', فقال ويقال قال 'قال', فقال ويقال قال 'قال', فقال ويقال قال",3,vowel," *[[[[قال]]]]*   وما كان شرابهم [[[[فقال]]]] الجدف وتفسيره في الحديث أنه ما لا يغطى من الشراب [[[[ويقال]]]] نبات يكون باليمن لا يحتاج الذى يأكله أن يشرب عليه الماء [[[[قال]]]] الاصمعي التجديف هو الكفر بالنعم _________  التكملة من اللسان يقال منه جَدَّفَ تَجْديفاً وقال الأمويّ هو استقلال ما أعطاه الله تعالى وفي الحديث "" لا تُجَدِّفوا بنعم الله "" والجنادف بالضم القصير الغليظ الخلقة [قال] جندل بن الراعى يهجو عدى بن الرقاع   جُنادِفٌ لاحِقٌ بالرأس مَنْكِبُهْ كأنَّه كودن يوشى بكلاب  والمرأة جنادفة"
جذف,59," جذفت جَذْفاً والمِجْذافُ تُجذَفُ مجذافها مجذافها كالمجذاف جَذّفَ وجَذَفَ 'جذف', جذفت جَذْفاً والمِجْذافُ تُجذَفُ مجذافها مجذافها كالمجذاف جَذّفَ وجَذَفَ 'جذف', جذفت جَذْفاً والمِجْذافُ تُجذَفُ مجذافها مجذافها كالمجذاف جَذّفَ وجَذَفَ 'جذف', جذفت جَذْفاً والمِجْذافُ تُجذَفُ مجذافها مجذافها كالمجذاف جَذّفَ وجَذَفَ 'جذف', جذفت جَذْفاً والمِجْذافُ تُجذَفُ مجذافها مجذافها كالمجذاف جَذّفَ وجَذَفَ 'جذف', جذفت جَذْفاً والمِجْذافُ تُجذَفُ مجذافها مجذافها كالمجذاف جَذّفَ وجَذَفَ",3,no vowel, *جذف* أبو عمرو [[[[[[جذفت]]]]]] الشئ جَذْفاً قطعتُه والمِجْذافُ ما تُجذَفُ به السفينة وبالدال أيضا قال الشاعر  يصف ناقة تكاد إن حرك [[[[[[[[[[[[مجذافها]]]]]]]]]]]] تستل من مثناتها باليد  وقلت لابي الغوث ما [[[[[[[[[[[[مجذافها]]]]]]]]]]]] قال السوط جعله [[[[[[كالمجذاف]]]]]] لها وقال أبو عبيد جَذّفَ الرجلُ في مشيته أي أسرعَ وجَذَفَ الطائرُ لغةٌ في جدف _________  وقيل يهجو جرير بن الحطفى  بعده من معشر كحلت باللؤم أعينهم وقص الرقاب موال غير صياب  المتقب العبدى  في اللسان تنسل من مثناتها واليد
جرف,79," الجَرْفُ جرفت جرفا وجَرَفْتُ المِجْرَفَةُ والجُرْفُ تَجَرَّفَتْهُ جُرُفٍ جرفة جرفته تجريفا وتَجَرَّفَتْهُ جَرَّفَتْني والجارِفُ يَجْتَرِفُ والجارِفُ والجرف جراف جُرافٌ 'جرف', الجَرْفُ جرفت جرفا وجَرَفْتُ المِجْرَفَةُ والجُرْفُ تَجَرَّفَتْهُ جُرُفٍ جرفة جرفته تجريفا وتَجَرَّفَتْهُ جَرَّفَتْني والجارِفُ يَجْتَرِفُ والجارِفُ والجرف جراف جُرافٌ 'جرف', الجَرْفُ جرفت جرفا وجَرَفْتُ المِجْرَفَةُ والجُرْفُ تَجَرَّفَتْهُ جُرُفٍ جرفة جرفته تجريفا وتَجَرَّفَتْهُ جَرَّفَتْني والجارِفُ يَجْتَرِفُ والجارِفُ والجرف جراف جُرافٌ 'جرف', الجَرْفُ جرفت جرفا وجَرَفْتُ المِجْرَفَةُ والجُرْفُ تَجَرَّفَتْهُ جُرُفٍ جرفة جرفته تجريفا وتَجَرَّفَتْهُ جَرَّفَتْني والجارِفُ يَجْتَرِفُ والجارِفُ والجرف جراف جُرافٌ",3,no vowel," *جرف* الجَرْفُ الأخذُ الكثيرُ وقد [[[[جرفت]]]] الشئ أجرفه بالضم [[[[جرفا]]]] أي ذهبتُ به كلِّه أو جلِّه وجَرَفْتُ الطين كسحتُه ومنه سمّي المِجْرَفَةُ والجُرْفُ مثل عُسْرٍ وعُسُرٍ ما تَجَرَّفَتْهُ السيول وأكلتْه من الأرض ومنه قوله تعالى {على شفا جُرُفٍ هارٍ}  والجمع [[[[جرفة]]]] مثل جحر وجحرة وقد [[[[جرفته]]]] السيول [[[[تجريفا]]]] وتَجَرَّفَتْهُ قال الشاعر   فإنْ تكن الحوادثُ [[[[جَرَّفَتْني]]]] فلم أُرَ هالِكاً كابْنَيْ زِيادِ والجارِفُ الموتُ العامُّ يَجْتَرِفُ مالَ القوم والجارِفُ طاعونٌ كان في زمن عبد الله ابن الزبير [[[[والجرف]]]] بالفتح سمة من سمات الإبل وهي في الفخذ بمنزلة القَرْمَةِ في الأنف تُقْطَعُ جلدةٌ وتُجْمَعُ في الفخذ كما تجمع غلى الانف وسيل [[[[جراف]]]] بالضم يذهب بكل شئ ورجلٌ جُرافٌ أيضاً يأتي على الطعام كله قال جرير _________  رجل من طئ وضع الخزير فقيل أين مجاشع فشحا جحافله [جراف] هبلع ويقال لضرب من الكيل [جراف] وجراف قال الراجز كيل عداء بالجراف القنقل من صبرة مثل الكثيب الاهيل قوله "" عداء "" أي موالاة"
جزف,3, الجزف مجازفة وجزافا,3,no vowel, *جزف* [الجزف] أخذ الشئ [مجازفة] [وجزافا] فارسي معرب
جعف,26," جَعَفْتُ وجَعَفْتُ فانجعف وجعفى جعفى جعفى الجعفي الجعفي 'جعف', جَعَفْتُ وجَعَفْتُ فانجعف وجعفى جعفى جعفى الجعفي الجعفي'] 'جعف', جَعَفْتُ وجَعَفْتُ فانجعف وجعفى جعفى جعفى الجعفي الجعفي']",3,no vowel," *جعف* جَعَفْتُ الرجلَ صرعتُه وجَعَفْتُ الشئ [[[فانجعف]]] أي قلعته فانقلع [[[وجعفى]]] أبو قبيلة من اليمن وهو [[[[[[جعفى]]]]]] ابن سعد العشيرة بن مذحج والنسبة إليه كذلك قال لبيد قبائل [[[[[[جعفى]]]]]] بن سعد كأنما سعى جمعهم ماء الذعاف  منيم قوله منيم أي مهلك جعل الموت نوما ويقال هذا كقولهم ثأر منيم ومنهم عبيد الله بن الحر [[[[الجعفي]]]] وجابر [[[[الجعفي]]]] _________  في اللسان "" الزعاف "" وهما لغتان في السم الزعاف"
جفف,142," الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان 'جفف', الجَفَّةُ جَفَّةِ جَفَّةً جَفَّةً الجف جف جف والجف والجف جفا الجُفُّ والجفان",3,no vowel," *جفف* الجَفَّةُ بالفتح   جماعة الناس يقال دُعيتُ في جَفَّةِ الناس وجاء القوم جَفَّةً واحدة قال ابن عباس رضي الله عنه "" لا نَفَلَ في غنيمةٍ حتى تُقسَمَ جَفَّةً "" أي كلُّها وكذلك [[[[[[[[[[[الجف]]]]]]]]]]] بالضم قال النابغة يخاطب عمرو بن هند الملك من مبلغ عمرو بن هند آية ومن النصيحة كثرة الانذار لا أعرفنك عارضا لرماحنا في [[[[[[[[[[[[[[[[[[[[[[جف]]]]]]]]]]]]]]]]]]]]]] تغلب واردى الامرار يعنى جماعتهم وكان أبو عبيد يرويه "" في [[[[[[[[[[[[[[[[[[[[[[جف]]]]]]]]]]]]]]]]]]]]]] ثعلب "" قال يريد ثعلبة بن عوف ابن سعد بن ذبيان [[[[[[[[[[[[[[[[[[[[[[والجف]]]]]]]]]]]]]]]]]]]]]] أيضا وعاء الطلع [[[[[[[[[[[[[[[[[[[[[[والجف]]]]]]]]]]]]]]]]]]]]]] أيضا الشن البالى تُقْطَعُ من نصفها فتُجْعَلُ كالدَلو قال الراجز رب  عجوز رأسها كالكفة  تحمل [[[[[[[[[[[جفا]]]]]]]]]]] معها هرشفه وربَّما كان الجُفُّ من أصل نخل ينقر [[[[[[[[[[[والجفان]]]]]]]]]]] بكر وتميم قال حُمَيد بن ثورَ الهلالي _________  وبالضم أيضا  قوله رب عجوز رواه في هرشف  "" كل عجوز ""  في اللسان "" كالقفه ""  - صحاح -  ما فتئت مراق أهل المصرين سقط عمان ولصوص الجفين وقال أبو ميمون العجلى قدنا إلى الشأم جياد المصرين من قيس عيلان وخيل الجفين والجفافة ما ينتثر من الحشيش والقت وجفاف الطير موضع قال جرير فما أبصر النار التى وضحت له وراء جفاف الطير إلا تماريا والجفيف ما يبس من النبت قال الاصمعي يقال الابل فيما شاءت من جفيف وقفيف قال والجفجف الارض المرتفعة وليست بالغليظة وجف الثوب وغيره يجف بالكسر جفافا وجفوفا ويجف بالفتح لغة فيه حكاها أبو زيد وردها الكسائي وتجفجف الثوب إذا ابتل ثم جَفَّ وفيه ندىً فإن يبِس كلَّ اليبس قيل قد قف وأصلها تجفف فأبدلوا مكان الفاء الوسطى فاء الفعل كما قالوا تبشبش أصلها تبنشش وأنشد يعقوب   فقام على قوائم لينات  فبيل تجفجف الوبر الرطيب _________  لابي الوفاء الاعرابي  قبله لمل بكيرة لقحت عراضا لقرع هجنع ناج نجيب = وجففته أنا تَجْفِيفاً وتَجْفيفُ الفرس أيضاً أن تُلبسه التجْفافَ   والجمع التَجافيفُ قال أبو على النحوي التاء زائدة"
جلف,59," الجَلْفُ جَلَفْتُ والجالِفَةُ جالِفَةٌ وجلفت والجالِفَةُ جَليفَةٌ اجْتَلَفَتْ مُجْتَلَفونَ والمُجَلَّفُ مجلف 'جلف', الجَلْفُ جَلَفْتُ والجالِفَةُ جالِفَةٌ وجلفت والجالِفَةُ جَليفَةٌ اجْتَلَفَتْ مُجْتَلَفونَ والمُجَلَّفُ مجلف 'جلف', الجَلْفُ جَلَفْتُ والجالِفَةُ جالِفَةٌ وجلفت والجالِفَةُ جَليفَةٌ اجْتَلَفَتْ مُجْتَلَفونَ والمُجَلَّفُ مجلف 'جلف', الجَلْفُ جَلَفْتُ والجالِفَةُ جالِفَةٌ وجلفت والجالِفَةُ جَليفَةٌ اجْتَلَفَتْ مُجْتَلَفونَ والمُجَلَّفُ مجلف 'جلف', الجَلْفُ جَلَفْتُ والجالِفَةُ جالِفَةٌ وجلفت والجالِفَةُ جَليفَةٌ اجْتَلَفَتْ مُجْتَلَفونَ والمُجَلَّفُ مجلف",3,no vowel, *جلف* الجَلْفُ القَشْرُ يقال جَلَفْتُ الطينَ عن رأس الدَنِّ أَجْلُفُهُ بالضم والجالِفَةُ الشَجَّةُ التي تقشِر الجلدَ مع اللحم وطعنةٌ جالِفَةٌ إذا لم تصل إلى الجوف وهى خلاف الجائفة [[[[[وجلفت]]]]] الشئ قطعتُه واستأصلته والجالِفَةُ السنةُ التي تذهب بأموال الناس ويقال أصابتهم جَليفَةٌ عظيمة إذا اجْتَلَفَتْ أموالَهم وهم قومٌ مُجْتَلَفونَ والمُجَلَّفُ الذي أخذ من جوانبه قال الفرزدق وعض زمان يابن مزوان لم يدع من المال إلا مسحتا أو [[[[[مجلف]]]]] قال أبو الغوث المسحت المهلك _________ = فكبر راعياها حين سلى طويل السمك صح من العيوب  التجفاف بالكسر آلة للحرب يلبسه الفرس والانسان ليقيه في الحرب وجفف الفرس ألبسه إياه اه‍ من المجد والمجلف الذى بقيت منه بقية يريد إلا مسحتا أو هو [مجلف] والمجلف أيضا الرجل الذي جَلّفَتْهُ السنون أي ذهبت بأمواله يقال جلفت كحل   وقولهم أعرابي جلف أي جافٍ وأصله من أَجْلافِ الشاةِ وهي المسلوخَةُ بلا رأسٍ ولا قوائم ولابطن وقال أبو عبيدة أصل الجلف الدنُّ الفارغ قال والمسلوخُ إذا أُخْرِجَ بطنُه جِلْفٌ أيضاً وقال أبو عمرو الجلف كل ظرف ووعاء وجمعه جلوف
جنف,39," الجَنَفُ جَنِفَ يَجْنَفُ جَنَفاً جنفا} جنفوا بالجنف 'جنف', الجَنَفُ جَنِفَ يَجْنَفُ جَنَفاً جنفا} جنفوا بالجنف'] 'جنف', الجَنَفُ جَنِفَ يَجْنَفُ جَنَفاً جنفا} جنفوا بالجنف'] 'جنف', الجَنَفُ جَنِفَ يَجْنَفُ جَنَفاً جنفا} جنفوا بالجنف'] 'جنف', الجَنَفُ جَنِفَ يَجْنَفُ جَنَفاً جنفا} جنفوا بالجنف']",3,no vowel," *جنف* الجَنَفُ المَيْلُ وقد جَنِفَ بالكسر يَجْنَفُ جَنَفاً ومنه قوله تعالى {فمَنْ خافَ مِنْ موصٍ جنفا}  قال الشاعر   هم المولى وإن [[[[[جنفوا]]]]] علينا وإنا من لقائهم لزور قال أبو عبيد المولى هاهنا في موضع الموالى أي بنى العم كقوله تعالى {ثم نخرجكم طفلا}  ويقال أجنف الرجل أي جاء [بالجنف] _________  قوله جلفت كحل قال المجد وجلفت كخل تجليفا أي استأصلت السنة الاموال ويصرف ويمنع  عامر الخصفى كما يقال ألام أي أتى بما يُلامُ عليه وأخس أي أتى بخسيس قال أبو كبير ولقد نقيم إذا الخصوم تنافدوا أحلامهم صعر الخصيم المجنف ويروى "" تناقدوا "" وتجانف لإِثمٍ أي مالَ ورجلٌ أَجْنَفُ أي منحنى الظهر وجنفى على فعلى بضم الفاء وفتح العين اسم موضع عن ابن السكيت"
جوف,54," الجَوْفُ وجَوْفُ الجَوْفَ الجَوْفَ وجُفْتُهُ المَجوَفُ الجوف مجوف واستجاف واستجوف 'جوف', الجَوْفُ وجَوْفُ الجَوْفَ الجَوْفَ وجُفْتُهُ المَجوَفُ الجوف مجوف واستجاف واستجوف 'جوف', الجَوْفُ وجَوْفُ الجَوْفَ الجَوْفَ وجُفْتُهُ المَجوَفُ الجوف مجوف واستجاف واستجوف 'جوف', الجَوْفُ وجَوْفُ الجَوْفَ الجَوْفَ وجُفْتُهُ المَجوَفُ الجوف مجوف واستجاف واستجوف 'جوف', الجَوْفُ وجَوْفُ الجَوْفَ الجَوْفَ وجُفْتُهُ المَجوَفُ الجوف مجوف واستجاف واستجوف",3,vowel," *جوف* الجَوْفُ المطمئنُّ من الأرض وجَوْفُ الإنسان بطنُه والأَجْوَفَانِ البطنُ والفَرْجُ والجَائِفَةُ الطعنةُ التي تبلغ الجَوْفَ قال أبو عبيد وقد تكون التي تخالط الجَوْفَ والتي تُنفذ أيضاً وأَجَفْتُهُ الطعنةَ وجُفْتُهُ بها حكاه عن الكسائي في باب أفعلت الشئ وفعلت به وأجفت الباب أي رددته قال أبو عبيدة المَجوَفُ الرجلُ الضخم [[[[[الجوف]]]]] قال الاعشى يصف ناقته هي الصاحب الادنى وبيني وبينها [[[[[مجوف]]]]] علافى وقطع ونمرق يعنى هي الصاحب الذى يصحبني [[[[[واستجاف]]]]] الشئ [[[[[واستجوف]]]]] أي اتسع قال أبو دؤاد فهى شوهاء كالجوالق فوها مُسْتَجافٌ يَضِلُّ فيه الشكيمُ والجواف بالضم ضرب من السمك والجوفي مثله قال الراجز أنشدنيه أبو الغوث إذا تعشوا بصلا وخلا وكنعدا وجوفيا قد صلا باتوا يسلون الفساء سلا سل النبيط القصب المبتلا وإنما خففه للضرورة والجوف بالتحريك مصدر قولك شئ أجوف ودِلاءٌ جوفُ أي واسعةٌ وشجرةٌ جوفاء أي ذات جوف وشئ مُجَوَّفٌ أي أَجْوَفُ وفيه تَجْويفٌ والمُجَوَّفُ من الدواب الذي يصعَد البلق حتى يبلغ  البطن عن الاصمعي وأنشد لطفيل شميط الذنابى جوفت وهى جونة بنقبة ديباج وريط مقطع _________  قوله يصعد البلق حتى الخ عبارة القاموس يصعد البلق منه حتى الخ اه‍ وفى الاساس وفرس [[مجوف]] بلقا بلغ البلق جوفه ومجوف بلقا ملكت عنانه يعدو على خمس قوائمه زكا واجتافه وتَجَوَّفَهُ بمعنىً أي دخل جَوْفَهُ وشئ جوفى أي واسع [الجوف] قال العجاج يصف كناس ثور فهو إذا ما اجتافه جوفى كالخص إذ جلله الباري وتَجَوَّفَتِ الخُوْصَةُ العَرفجَ وذلك قبل أن تخرج هي في جوفه وقولهم "" أخلى من جوف "" هو اسم واد في أرض عاد فيه ماء وشجر حماه رجل يقال له حمار وكان له بنون فماتوا فكفر كفرا عظيما وقتل كل من مر به من المسلمين فأقبلت نار من أسفل [الجوف] فأحرقته ومن فيه وغاض ماؤه فضربت العرب به المثل فقالوا "" أكفر من حمار "" و "" واد كجوف الحمار "" و "" كجوف العير "" و "" أخرب من جوف حمار """
جيف,9," الجيفَةُ جَيَّف تَجْييفاً جيف 'جيف', الجيفَةُ جَيَّف تَجْييفاً جيف",3,vowel, *[[جيف]]* الجيفَةُ جُثَّةُ الميّت وقد أراحَ تقول منه [[جَيَّف]] تَجْييفاً والجمع [[جيف]] ثم أجياف فصل الحاء
حتف,5," الحَتْفُ الحُتوفُ 'حتف', الحَتْفُ الحُتوفُ",3,no vowel, *حتف* الحَتْفُ الموتُ والجمع الحُتوفُ قال حنش بن مالك فنفسك أَحْرِزْ فإن الحُتُو فَ يَنْبأْنَ بالمرء في كلِّ وادِ يقال مات فلان حَتْفَ أنفِه إذا مات من غير قتْل ولا ضرب ولا يبنى منه فعل قال أبو يوسف الحنتفان الحنتف وأخوه سيف ابنا أوس بن حميري بن رياح بن يربوع
حجف,19," حَجَفَةٌ حجف الحجفت 'حجف', حَجَفَةٌ حجف الحجفت 'حجف', حَجَفَةٌ حجف الحجفت 'حجف', حَجَفَةٌ حجف الحجفت 'حجف', حَجَفَةٌ حجف الحجفت",3,no vowel, *[[[[[حجف]]]]]* يقال للترس إذا كان من جلودٍ ليس فيه خشَب ولا عَقَبٌ حَجَفَةٌ وَدَرَقةٌ والجمع [[[[[حجف]]]]] قال الراجز   ما بال عين عن كراها قد جفت مسبلة تستن لما عرفت دارا لليلى بعد حول قد عفت بل جوز تيهاء كظهر [[[[[الحجفت]]]]]  _________  سؤر الذئب  الرجز ما بال عين عن كراها قد جفت وشفها من حزنها ما كلفت كأن عوارا بها أو طرفت مسبلة تستن لما عرفت دارا لليلى بعد حول قد عفت كأنها مهارق قد زخرفت تسمع للحلى إذاما انصرفت كزجل الريح إذا ما زفزفت = يريد رب جوز تيهاء ومن العرب من إذا سكت على الهاء جعلها تاء فقال هذا طلحت وخبز الذرت والمحاجف المقاتل صاحب الحجفة وحاجفت فلانا إذا عارضته ودافعْتَه واحْتَجَفْتُ نفسي عن كذا أي ظلفتها
حذف,43," حذف حَذَفْتُ والحُذافَةُ حذفته حُذافَةٌ حُذافَةً حذافة وحذفته وحَذَفْتُ وحذفة 'حذف', حذف حَذَفْتُ والحُذافَةُ حذفته حُذافَةٌ حُذافَةً حذافة وحذفته وحَذَفْتُ وحذفة 'حذف', حذف حَذَفْتُ والحُذافَةُ حذفته حُذافَةٌ حُذافَةً حذافة وحذفته وحَذَفْتُ وحذفة 'حذف', حذف حَذَفْتُ والحُذافَةُ حذفته حُذافَةٌ حُذافَةً حذافة وحذفته وحَذَفْتُ وحذفة",3,no vowel," *[[[[حذف]]]]* [[[[حذف]]]] الشئ إسقاطه يقال حَذَفْتُ من شَعْري ومن ذَنَبِ الدابَة أي أخذت والحُذافَةُ ما [[[[حذفته]]]] من الاديم وغيره ويقال أيضا ما في رَحْلِهِ حُذافَةٌ أي شئ من الطعام قال يعقوب يقال أكلَ الطعامَ فما ترك منه حُذافَةً واحتمل رَحْلَهُ فما ترك منه [[[[حذافة]]]] [[[[وحذفته]]]] بالعصا أي رميتُهُ بها وحَذَفْتُ رأسَه بالسيف إذا ضربته فقطعتَ منه قطعة [[[[وحذفة]]]] اسم فرس خالد جعفر بن كلاب _________ = ما ضرها أم ما عليها لو شفت متيما بنظرة وأسعفت قد تبلت فؤاده وشغفت بل جوز تيهاء كظهر الحجفت قطعتها إذا المها تجوفت مآرنا ألى ذارها أهدفت وفيها يقول فمن يك سائلا عنى فإنى [وحذفة] كالشجا تحت الوريد وحذفه تحذيفا أي هيأه وصنعه قال الشاعر يصف فرسا   لها جبهة كسراة المج‍ ن حذفه الصانع المقتدر والحذف بالتحريك غنم سود صغارٌ من غنم الحجاز الواحدة حذفة وفى الحديث "" كأنها بنات [حذف] """
حرف,125," حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف 'حرف', حرف حَرْفُ والحَرْفُ حُروفِ حَرْفٍ} والحَرْفُ بحرف حرف",3,no vowel," *[[[[[[[[[[[[[[[[[[[[[[[[[[[[حرف]]]]]]]]]]]]]]]]]]]]]]]]]]]]* [[[[[[[[[[[[[[[[[[[[[[[[[[[[حرف]]]]]]]]]]]]]]]]]]]]]]]]]]]] كل شئ طرفه وشَفيرُهُ وحَدُّهُ   ومنه حَرْفُ الجبل وهو أعلاه المُحَدَّدُ والحَرْفُ واحد حُروفِ التهجّي وقوله تعالى {ومِنَ الناسِ مَنْ يَعْبُدُ اللهَ على حَرْفٍ} قالوا على وَجهٍ واحد وهو أن يعبده على السَرَّاء دون الضّراء والحَرْفُ الناقةُ الضامرة الصلبة شبهت [[[[[[[[[[[[[[بحرف]]]]]]]]]]]]]] الجبل قال الشاعر   جمالية [[[[[[[[[[[[[[[[[[[[[[[[[[[[حرف]]]]]]]]]]]]]]]]]]]]]]]]]]]] سناد يشلها وظيف أزج الخطوظ مآن  سهوق _________  امرؤ القيس  قال القاموس والجمع كعنب ولا نظير له سوى طل وطلل  ذو الرمة  في اللسان "" ريان سهوق "" وكان الاصمى يقول الحرف الناقةُ المهزولة وقد أَحْرَفْتُ ناقتي أذا هزلتها وغيره يقوله بالثاء قال أبو زيد أَحْرَفَ الرجلُ فهو مُحْرِفٌ إذا نما مالُهُ وصَلُحَ يقال جاء فلان با لحلق والاحراف إذا جاء بالمال الكثير ورجلٌ مُحارَفٌ بفتح الراء أي محدودٌ محرومٌ وهو خلاف قولك مبارك قال الراجز محارف بالشاء والاباعر مبارك بالقلعى الباتر وقد حورف كَسْبُ فلانٍ إذا شُدِّدَ عليه في معاشه كأنّه ميلَ برزقه عنه وفى حديث ابن مسعود رضى الله عنه "" موت المؤمن عرق الجبين  تبقى عليه البقية من الذنوب فيحارف بها عند الموت "" أي يشدد عليه لتمحص عنه ذنوبه والخرف بالضم حب الرشاد ومنه قيل شئ حريف بالتشديد للذى يلذع اللسان بحرا فته وكذلك بصلٌ حِرِّيفٌ ولا تقل حَرِّيفٌ والحُرْفُ أيضاً الاسمُ من قولك رجلٌ مُحارَفٌ أي منقوصُ الحظّ لا ينمو له مال _________  في اللسان "" بعرق الجبين "" وكذلك الحِرْفَةُ بالكسر   وفي حديث عمر رضي الله عنه "" لَحِرْفَةُ أحدهم أشدُّ عليَّ من عَيْلَتِهِ "" والحِرْفَةُ أيضاً الصناعةُ والمُحْتَرِفُ الصانعُ وفلانٌ حريفى أي معاملي قال الاصمى يقال هو يحرف لغياله أي يكسب من هاهنا وهاهنا مثل يقرف وحكى أبو عبيدة حرفت الشئ عن وجهه حَرْفاً والمِحْرافُ الميلُ الذي تُقاسُ به الجراحات قال القطامى يصف جراحة إذا الطبيب بمحرافيه عالجها زادت على النقر أو تحريكها ضجما ويروى على "" النقر "" وهو الورم ويقال خروج الدم وتحريف الكلام عن مواضعه تغييرُه وتحْريفُ القلمِ قَطُّهُ مُحَرّفاً ويقال انْحَرَفَ عنه وتحرّفَ واحرورف أي مال وعدل قال الراجز يصف ثورا يحفر كناسا وإن أصاب عدواء احرورفا عنها وولاها ظلوفا ظلفا _________  في القاموس والحرمان كالحرفة بالضم والكسر أي إن أصاب موانع ويقال مالي عن هذا الأمر مَحْرِفٌ ومالى عنه مصرف بما بمعنى واحد أي متنحى ومنه قول أبى كبير الهذلى أزهير هل عن شيبة من محرف "
حرجف,1, الحرجف,4,no vowel, *حرجف* [الحرجف] الريح الباردة
حرشف,4, الحَرْشَفُ وحَرْشَفُ والحرشف الحرشفة,4,no vowel," *حرشف* الحَرْشَفُ فلوسُ السمكةِ وحَرْشَفُ السلاحِ فلوسٌ من فِضّة يُزَيَّنُ بها [والحرشف] نبت يقال له بالفارسية "" كنكر "" وحكى أبو عمرو [الحرشفة] الارض الغليظة نقلته من كتاب "" الاعتقاب "" من غير سماع"
