Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
نسج,12, نَسَجْتُ نَسْجًا نَسَّاجٌ وَالنِّسَاجَةُ نَسْجُ مَنْسُوجُ نَسِيجُ يُنْسَجُ يُنْسَجُ وَمِنْسَجُ وَمَنْسَجُهُ يُنْسَجُ,3,no vowel, *نسج*	 نَسَجْتُ الثَّوْبَ [نَسْجًا] مِنْ بَابِ ضَرَبَ وَالْفَاعِلُ نَسَّاجٌ وَالنِّسَاجَةُ الصِّنَاعَةُ وَثَوْبٌ نَسْجُ الْيَمَنِ فَعْلٌ بِمَعْنَى مَفْعُولٍ أَيْ مَنْسُوجُ الْيَمَنِ وَيُقَالُ فِي الْمَدْحِ هُوَ نَسِيجُ وَحْدِهِ بِالْإِضَافَةِ أَيْ مُنْفَرِدٌ بِخِصَالٍ مَحْمُودَةٍ لَا يَشْرَكُهُ فِيهَا غَيْرُهُ كَمَا أَنَّ الثَّوْبَ النَّفِيسَ لَا يُنْسَجُ عَلَى مِنْوَالِهِ غَيْرُهُ أَيْ لَا يُشْرَكُ بَيْنَهُ وَبَيْنَ غَيْرِهِ فِي السَّدَى وَإِذَا لَمْ يَكُنْ نَفِيسًا فَقَدْ يُنْسَجُ هُوَ وَغَيْرُهُ عَلَى ذَلِكَ الْمِنْوَالِ وَمِنْسَجُ الثَّوْبِ وَمَنْسَجُهُ مِثْلُ الْمِرْفَقِ وَالْمَرْفِقِ حَيْثُ يُنْسَجُ
نسخ,17, نَسَخْتُ نَسْخًا وَانْتَسَخْتُهُ انْتَسَخَهُ انْتَسَخَتْ مَنْسُوخٌ وَمُنْتَسَخٌ وَالنُّسْخَةُ نُسَخٌ نُسْخَتَيْنِ وَالنَّسْخُ كَنَسْخِ نُسِخَ وَتَنَاسُخُ يَنْسَخُ يَنْسَخُ تَنَاسُخُ,3,no vowel, *نسخ*	 نَسَخْتُ الْكِتَابَ [نَسْخًا] مِنْ بَابِ نَفَعَ نَقَلْتُهُ وَانْتَسَخْتُهُ كَذَلِكَ قَالَ ابْنُ فَارِسٍ وَكُلُّ شَيْءٍ خَلَفَ شَيْئًا فَقَدْ انْتَسَخَهُ فَيُقَالُ انْتَسَخَتْ الشَّمْسُ الظِّلَّ وَالشَّيْبُ الشَّبَابَ أَيْ أَزَالَهُ وَكِتَابٌ مَنْسُوخٌ وَمُنْتَسَخٌ مَنْقُولٌ وَالنُّسْخَةُ الْكِتَابُ الْمَنْقُولُ وَالْجَمْعُ نُسَخٌ مِثْلُ غُرْفَةٍ وَغُرَفٍ وَكَتَبَ الْقَاضِي نُسْخَتَيْنِ بِحُكْمِهِ أَيْ كِتَابَيْنِ وَالنَّسْخُ الشَّرْعِيُّ إزَالَةُ مَا كَانَ ثَابِتًا بِنَصٍّ شَرْعِيٍّ وَيَكُونُ فِي اللَّفْظِ وَالْحُكْمِ وَفِي أَحَدِهِمَا سَوَاءٌ فُعِلَ كَمَا فِي أَكْثَرِ الْأَحْكَامِ أَوْ لَمْ يُفْعَلْ كَنَسْخِ ذَبْحِ إسْمَاعِيلَ بِالْفِدَاءِ لِأَنَّ الْخَلِيلَ أُمِرَ بِذَبْحِهِ ثُمَّ نُسِخَ قَبْلَ وُقُوعِ الْفِعْلِ وَتَنَاسُخُ الْأَزْمِنَةِ وَالْقُرُونِ تَتَابُعُهَا وَتَدَاوُلُهَا لِأَنَّ كُلَّ وَاحِدٍ يَنْسَخُ حُكْمَ مَا قَبْلَهُ وَيُثْبِتُ الْحُكْمَ لِنَفْسِهِ فَاَلَّذِي يَأْتِي بَعْدَهُ يَنْسَخُ حُكْمَ ذَلِكَ الثُّبُوتِ وَيُغَيِّرُهُ إلَى حُكْمٍ يَخْتَصُّ هُوَ بِهِ وَمِنْهُ تَنَاسُخُ الْوَرَثَةِ لِأَنَّ الْمِيرَاثَ لَا يُقْسَمُ عَلَى حُكْمِ الْمَيِّتِ الْأَوَّلِ بَلْ عَلَى حُكْمِ الثَّانِي وَكَذَا مَا بَعْدَهُ
نسر,12, النَّسْرُ وَنُسُورٌ وَالنَّسْرُ النَّسْرُ النَّسْرُ وَنَسْرٌ وَالْمَنْسَرُ الْمَنْسِرُ وَالْمِنْسَرُ وَالنَّاسُورُ النَّاسُورُ وَالنِّسْرِينُ,3,no vowel, *نسر*	 النَّسْرُ طَائِرٌ مَعْرُوفٌ وَالْجَمْعُ أَنْسُرٌ وَنُسُورٌ مِثْلُ فَلْسٍ وَأَفْلُسٍ وَفُلُوسٍ وَالنَّسْرُ كَوْكَبٌ وَهُمَا اثْنَانِ يُقَالُ لِأَحَدِهِمَا النَّسْرُ الطَّائِرُ وَلِلْآخَرِ النَّسْرُ الْوَاقِعُ وَنَسْرٌ صَنَمٌ وَالْمَنْسَرُ فِيهِ لُغَتَانِ مِثْلُ مَسْجِدٍ وَمِقْوَدٍ خَيْلٌ مِنْ الْمِائَةِ إلَى الْمِائَتَيْنِ وَقَالَ الْفَارَابِيُّ جَمَاعَةٌ مِنْ الْخَيْلِ وَيُقَالُ الْمَنْسِرُ الْجَيْشُ لَا يَمُرُّ بِشَيْءٍ إلَّا اقْتَلَعَهُ وَالْمِنْسَرُ مِنْ الطَّائِرِ الْجَارِحِ مِثْلُ الْمِنْقَارِ لِغَيْرِ الْجَارِحِ وَفِيهِ اللُّغَتَانِ وَالنَّاسُورُ عِلَّةٌ تَحْدُثُ فِي الْعَيْنِ وَقَدْ يَحْدُثُ حَوْلَ الْمَقْعَدَةِ وَفِي اللِّثَةِ وَهُوَ مُعَرَّبٌ ذَكَرَهُ الْجَوْهَرِيُّ وَقَالَ الْأَزْهَرِيُّ  النَّاسُورُ بِالسِّينِ وَالصَّادِ عِرْقٌ غبر فِي بَاطِنِهِ فَسَادٌ كُلَّمَا بَرِئَ أَعْلَاهُ رَجَعَ غَبِرًا فَاسِدًا وَالنِّسْرِينُ مَشْمُومٌ مَعْرُوفٌ فَارِسِيٌّ مُعَرَّبٌ وَهُوَ فِعْلِيلٌ بِكَسْرِ الْفَاءِ فَالنُّونُ أَصْلِيَّةٌ أَوْ فِعْلِينٌ فَالنُّونُ زَائِدَةٌ مِثْلُ غِسْلِينٍ قَالَ الْأَزْهَرِيُّ وَلَا أَدْرِي أَعَرَبِيٌّ هُوَ أَمْ لَا
نسف,7, نَسَفَتْ نَسْفًا وَنَسَفْتُ نَسْفًا وَنَسَفْتُ نَسْفًا مِنْسَفٌ,3,no vowel, *نسف*	 نَسَفَتْ الرِّيحُ التُّرَابَ [[[نَسْفًا]]] مِنْ بَابِ ضَرَبَ اقْتَلَعَتْهُ وَفَرَّقَتْهُ وَنَسَفْتُ الْبِنَاءَ [[[نَسْفًا]]] قَلَعْتُهُ مِنْ أَصْلِهِ وَنَسَفْتُ الْحَبَّ [[[نَسْفًا]]] وَاسْمُ الْآلَةِ مِنْسَفٌ بِالْكَسْرِ
نسق,9, نَسَقْتُ نَسْقًا وَنَسَقْتُ نَسْقًا نَسَقٌ النَّسَقُ النَّسَقِ وَالنَّسْقِ نَسَقٌ,3,no vowel, *نسق*	 نَسَقْتُ الدُّرَّ [[نَسْقًا]] مِنْ بَابِ قَتَلَ نَظَمْتُهُ وَنَسَقْتُ الْكَلَامَ [[نَسْقًا]] عَطَفْتُ بَعْضَهُ عَلَى بَعْضٍ وَدُرٌّ نَسَقٌ بِفَتْحَتَيْنِ فَعَلٌ بِمَعْنَى مَفْعُولٍ مِثْلُ الْوَلَدِ وَالْحَفَرِ بِمَعْنَى الْمَوْلُودِ وَالْمَحْفُورِ وَقِيلَ النَّسَقُ اسْمٌ لِلْفِعْلِ فَعَلَى هَذَا يُقَالُ حُرُوفُ النَّسَقِ وَالنَّسْقِ لِأَنَّ الْمُحَرَّكَ اسْمٌ لِلسَّاكِنِ وَكَلَامٌ نَسَقٌ أَيْ عَلَى نِظَامٍ وَاحِدٍ اسْتِعَارَةٌ مِنْ الدُّرِّ
نسك,12, نَسَكَ يَنْسُكُ وَالنُّسُكُ وَنُسُكِي وَالْمَنْسَكُ النَّسِيكَةُ مَنْسَكًا وَمَنَاسِكُ نُسُكٌ وَنَسَكَ نَاسِكٌ نُسَّاكٌ,3,no vowel, *نسك*	 نَسَكَ لِلَّهِ يَنْسُكُ مِنْ بَابِ قَتَلَ تَطَوَّعَ بِقُرْبَةٍ وَالنُّسُكُ بِضَمَّتَيْنِ اسْمٌ مِنْهُ وَفِي التَّنْزِيلِ { إنَّ صَلَاتِي [وَنُسُكِي] } وَالْمَنْسَكُ بِفَتْحِ السِّينِ وَكَسْرِهَا يَكُونُ زَمَانًا وَمَصْدَرًا وَيَكُونُ اسْمَ الْمَكَانِ الَّذِي تُذْبَحُ فِيهِ النَّسِيكَةُ وَهِيَ الذَّبِيحَةُ وَزْنًا وَمَعْنًى وَفِي التَّنْزِيلِ ( { وَلِكُلِّ أُمَّةٍ جَعَلْنَا [مَنْسَكًا] } ) بِالْفَتْحِ وَالْكَسْرِ فِي السَّبْعَةِ وَمَنَاسِكُ الْحَجِّ عِبَادَاتُهُ وَقِيلَ مَوَاضِعُ الْعِبَادَاتِ وَمَنْ فَعَلَ كَذَا فَعَلَيْهِ نُسُكٌ أَيْ دَمٌ يُرِيقُهُ وَنَسَكَ تَزَهَّدَ وَتَعَبَّدَ فَهُوَ نَاسِكٌ وَالْجَمْعُ نُسَّاكٌ مِثْلُ عَابِدٍ وَعُبَّادٍ
نسل,19, النَّسْلُ وَنَسَلَ نَسْلًا نَسْلُهُ نَسَلْتُ نَسْلًا وَنَسَلَتْ وَتَنَاسَلُوا وَنَسَلَ يَنْسِلُ نَسَلَانًا وَنَسَلَ نُسُولًا وَنَسَلَ نُسُولًا نَسَلْتُهُ نَسِيلًا مُنْسِلٌ نُسَالَةٌ,3,no vowel, *نسل*	 النَّسْلُ الْوَلَدُ وَنَسَلَ [[نَسْلًا]] مِنْ بَابِ ضَرَبَ كَثُرَ نَسْلُهُ وَيَتَعَدَّى إلَى مَفْعُولٍ فَيُقَالُ نَسَلْتُ الْوَلَدَ [[نَسْلًا]] أَيْ وَلَدْتُهُ وَأَنْسَلْتُهُ بِالْأَلِفِ لُغَةٌ [وَنَسَلَ]تْ النَّاقَةُ بِوَلَدٍ كَثِيرٍ [وَتَنَاسَلُوا] تَوَالَدُوا وَنَسَلَ فِي مَشْيِهِ يَنْسِلُ [نَسَلَانًا] أَسْرَعَ وَنَسَلَ الثَّوْبُ عَنْ صَاحِبهِ [[نُسُولًا]] مِنْ بَابِ قَعَدَ سَقَطَ وَنَسَلَ الْوَبَرُ وَالرِّيشُ [[نُسُولًا]] أَيْضًا سَقَطَ وَيَتَعَدَّى بِاخْتِلَافِ الْمَصْدَرِ فَيُقَالُ [نَسَلْتُ]هُ أَنْسِلُهُ [نَسِيلًا] وَرُبَّمَا قِيلَ فِي الْمُطَاوِعِ أَنْسَلَ بِالْأَلِفِ فَهُوَ مُنْسِلٌ فَيَكُونُ مِنْ النَّوَادِرِ الَّتِي تَعَدَّى ثُلَاثِيُّهَا وَقَصَرَ رُبَاعِيُّهَا وَمِنْهُمْ مَنْ يَقُولُ الرُّبَاعِيُّ يَتَعَدَّى وَلَا يَتَعَدَّى أَيْضًا وَاسْمُ الشَّعْرِ الَّذِي يَسْقُطُ عِنْدَ الْقَطْعِ نُسَالَةٌ بِالضَّمِّ
نسم,5, النَّسِيمُ وَالنَّسَمَةُ نَسَمٌ النَّسَمِ وَالْمَنْسِمُ,3,no vowel, *نسم*	 النَّسِيمُ نَفَسُ الرِّيحِ وَالنَّسَمَةُ مِثْلُهُ ثُمَّ سُمِّيَتْ بِهَا النَّفْسُ بِالسُّكُونِ وَالْجَمْعُ نَسَمٌ مِثْلُ قَصَبَةٍ وَقَصَبٍ وَاَللَّهُ بَارِئُ النَّسَمِ أَيْ خَالِقُ النُّفُوسِ وَالْمَنْسِمُ مِثْلُ مَسْجِدٍ قِيلَ بَاطِنُ الْخُفِّ وَقِيلَ هُوَ لِلتَّعْبِيرِ كَالسُّنْبُكِ لِلْفَرَسِ
نسو,11, النِّسْوَةُ وَنَسِيتُ نِسْيَانًا تَنْسَوْا وَنَسِيتُ نَسْيَانُ وَالنَّسْيُ وَالنِّسْيُ نُسِيَ وَالنَّسَى نَسَيَانِ,3,vowel, *نسو*	 النِّسْوَةُ بِكَسْرِ النُّونِ أَفْصَحُ مِنْ ضَمِّهَا وَالنِّسَاءُ بِالْكَسْرِ اسْمَانِ لِجَمَاعَةِ إنَاثِ الْأَنَاسِيِّ الْوَاحِدَةُ امْرَأَةٌ مِنْ غَيْرِ لَفْظِ الْجَمْعِ وَنَسِيتُ الشَّيْءَ أَنْسَاهُ [نِسْيَانًا] مُشْتَرَكٌ بَيْنَ مَعْنَيَيْنِ أَحَدُهُمَا تَرْكُ الشَّيْءِ عَلَى ذُهُولٍ وَغَفْلَةٍ وَذَلِكَ خِلَافُ الذِّكْرِ لَهُ وَالثَّانِي التَّرْكُ عَلَى تَعَمُّدٍ وَعَلَيْهِ { وَلَا [تَنْسَوْا] الْفَضْلَ بَيْنَكُمْ } أَيْ لَا تَقْصِدُوا التَّرْكَ وَالْإِهْمَالَ وَيَتَعَدَّى بِالْهَمْزَةِ وَالتَّضْعِيفِ وَنَسِيتُ رَكْعَةً أَهْمَلْتُهَا ذُهُولًا وَرَجُلٌ نَسْيَانُ وِزَانُ سَكْرَانُ كَثِيرُ الْغَفْلَةِ وَالنَّسْيُ بِفَتْحِ النُّونِ وَكَسْرِهَا مَا تُلْقِيهِ الْمَرْأَةُ مِنْ خِرَقِ اعْتِلَالِهَا وَالنِّسْيُ بِالْكَسْرِ مَا نُسِيَ وَقِيلَ هُوَ التَّافِهُ الْحَقِيرُ [وَالنَّسَى] مِثَالُ الْحَصَى عِرْقٌ فِي الْفَخِذِ وَالتَّثْنِيَةُ نَسَيَانِ وَالنَّسِيءُ مَهْمُوزٌ عَلَى فَعِيلٍ وَيَجُوزُ الْإِدْغَامُ لِأَنَّهُ زَائِدٌ وَهُوَ التَّأْخِيرُ وَالنَّسِيئَةُ عَلَى فَعِيلَةٍ مِثْلُهُ وَهُمَا اسْمَانِ مِنْ نَسَأَ اللَّهُ أَجَلَهُ مِنْ بَابِ نَفَعَ وَأَنْسَأَهُ بِالْأَلِفِ إذَا أَخَّرَهُ وَيَتَعَدَّى بِالْحَرْفِ أَيْضًا فَيُقَالُ نَسَأَ اللَّهُ فِي أَجَلِهِ وَأَنْسَأَ فِيهِ وَنَسَأْتُهُ الْبَيْعَ وَأَنْسَأْتُهُ فِيهِ أَيْضًا وَأَنْسَأْتُهُ الدَّيْنَ أَخَّرْتُهُ وَنَسَأْتُ الْإِبِلَ نَسْئًا مِنْ بَابِ نَفَعَ سُقْتُهَا وَاسْمُ الْعَصَا الَّتِي يُسَاقُ بِهَا مِنْسَأَةٌ بِكَسْرِ الْمِيمِ وَالْهَمْزَةُ مَفْتُوحَةٌ وَسَاكِنَةٌ وَيَجُوزُ الْإِبْدَالُ لِلتَّخْفِيفِ
نشب,8, نَشِبَ نُشُوبًا نَاشِبٌ النُّشَّابُ نُشَّابَةٌ نَاشِبٌ نُشَّابٌ وَالنَّشَبُ,3,no vowel, *نشب*	 نَشِبَ الشَّيْءُ فِي الشَّيْءِ مِنْ بَابِ تَعِبَ [نُشُوبًا] عَلِقَ فَهُوَ نَاشِبٌ وَمِنْهُ اُشْتُقَّ النُّشَّابُ الْوَاحِدَةُ نُشَّابَةٌ وَرَجُلٌ نَاشِبٌ مَعَهُ نُشَّابٌ مِثْلُ لَابِنٍ وَتَامِرٍ أَيْ ذُو لَبَنٍ وَتَمْرٍ وَيَتَعَدَّى بِالْأَلِفِ فَيُقَالُ أَنْشَبْتُهُ فِي الشَّيْءِ وَالنَّشَبُ بِفَتْحَتَيْنِ قِيلَ الْعَقَارُ وَقِيلَ الْمَالُ وَالْعَقَارُ
نشد,7, نَشَدْتُ نَشْدًا نِشْدَةٌ وَنِشْدَانٌ وَنَشَدْتُكَ النَّشِيدُ وَتَنَاشَدَ,3,no vowel, *نشد*	 نَشَدْتُ الضَّالَّةَ [نَشْدًا] مِنْ بَابِ قَتَلَ طَلَبْتُهَا وَكَذَا إذَا عَرَّفْتَهَا وَالِاسْمُ نِشْدَةٌ وَنِشْدَانٌ بِكَسْرِهِمَا وَأَنْشَدْتُهَا بِالْأَلِفِ عَرَّفْتُهَا وَ[نَشَدْتُ]كَ اللَّهَ وَبِاَللَّهِ أَنْشُدُكَ ذَكَّرْتُكَ بِهِ وَاسْتَعْطَفْتُكَ أَوْ سَأَلْتُكَ بِهِ مُقْسِمًا عَلَيْكَ وَأَنْشَدْتُ الشِّعْرَ إنْشَادًا وَهُوَ النَّشِيدُ فَعِيلٌ بِمَعْنَى مَفْعُولٍ وَتَنَاشَدَ الْقَوْمُ الشِّعْرَ
نشر,19, نَشَرَ نُشُورًا وَنَشَرَهُمْ وَنَشَرَتْ نُشُورًا وَنَشَرَ نَشْرًا فَانْتَشَرَتْ الْمَنْشُورِ نَشَرُ نَشَرٌ وَنَشَرْتُ نَشْرًا فَانْتَشَرَ وَانْتَشَرَ وَنَشَرْتُ نَشْرًا مَنْشُورَةٌ مِنْشَارٌ,3,no vowel, *نشر*	 نَشَرَ الْمَوْتَى [[نُشُورًا]] مِنْ بَابِ قَعَدَ حَيُوا وَ[نَشَرَ]هُمْ اللَّهُ يَتَعَدَّى وَلَا يَتَعَدَّى وَيَتَعَدَّى بِالْهَمْزَةِ أَيْضًا فَيُقَالُ أَنْشَرَهُمْ اللَّهُ وَ[نَشَرَ]تْ الْأَرْضُ [[نُشُورًا]] أَيْضًا حَيِيَتْ وَأَنْبَتَتْ وَيَتَعَدَّى بِالْهَمْزَةِ فَيُقَالُ أَنْشَرْتُهَا إذَا أَحْيَيْتَهَا بِالْمَاءِ وَمِنْهُ قِيلَ أَنْشَرَ الرَّضَاعُ الْعَظْمَ وَأَنْبَتَ اللَّحْمَ كَأَنَّهُ أَحْيَاهُ وَأَنْشَزَهُ بِالزَّايِ بِمَعْنَاهُ وَفِي التَّنْزِيلِ { وَانْظُرْ إلَى الْعِظَامِ كَيْفَ نُنْشِزُهَا } فِي السَّبْعَةِ بِالرَّاءِ وَالزَّايِ وَنَشَرَ الرَّاعِي غَنَمَهُ [[[نَشْرًا]]] مِنْ بَابِ قَتَلَ بَثَّهَا بَعْدَ أَنْ آوَاهَا [فَانْتَشَرَ]تْ وَاسْمُ الْمَنْشُورِ نَشَرُ بِفَتْحَتَيْنِ وَمِنْهُ يُقَالُ لِلْقَوْمِ الْمُتَفَرِّقِينَ الَّذِينَ لَا يَجْمَعُهُمْ رَئِيسٌ نَشَرٌ فَعَلٌ بِمَعْنَى مَفْعُولٍ مِثْلُ الْوَلَدِ وَالْحَفَرِ بِمَعْنَى الْمَوْلُودِ وَالْمَحْفُورِ وَنَشَرْتُ الثَّوْبَ [[[نَشْرًا]]] فَانْتَشَرَ وَانْتَشَرَ الْقَوْمُ تَفَرَّقُوا وَنَشَرْتُ الْخَشَبَةَ [[[نَشْرًا]]] فَهِيَ مَنْشُورَةٌ وَاسْمُ الْآلَةِ مِنْشَارٌ بِالْكَسْرِ وَتَقَدَّمَ فِي أشر
نشز,14, نَشَزَتْ نُشُوزًا وَنَشَزَ نُشُوزًا نُشُوزًا نَشَزَ نُشُوزًا اُنْشُزُوا فَانْشُزُوا وَالنَّشَزُ نَشَزٍ وَنَشْزٍ نُشُوزٌ وَنِشَازٌ,3,no vowel, *نشز*	 [نَشَزَ]تْ الْمَرْأَةُ مِنْ زَوْجِهَا [[[[نُشُوزًا]]]] مِنْ بَابَيْ قَعَدَ وَضَرَبَ عَصَتْ زَوْجَهَا وَامْتَنَعَتْ عَلَيْهِ وَنَشَزَ الرَّجُلُ مِنْ امْرَأَتِهِ [[[[نُشُوزًا]]]] بِالْوَجْهَيْنِ تَرَكَهَا وَجَفَاهَا وَفِي التَّنْزِيلِ { وَإِنْ امْرَأَةٌ خَافَتْ مِنْ بَعْلِهَا [[[[نُشُوزًا]]]] أَوْ إعْرَاضًا } وَأَصْلُهُ الِارْتِفَاعُ يُقَالُ نَشَزَ مِنْ مَكَانِهِ [[[[نُشُوزًا]]]] بِالْوَجْهَيْنِ إذَا ارْتَفَعَ عَنْهُ وَفِي السَّبْعَةِ { وَإِذَا قِيلَ [اُنْشُزُوا] [فَانْشُزُوا] } بِالضَّمِّ وَالْكَسْرِ وَالنَّشَزُ بِفَتْحَتَيْنِ الْمُرْتَفِعُ مِنْ الْأَرْضِ وَالسُّكُونُ لُغَةٌ قَالَ ابْنُ السِّكِّيتِ فِي بَابِ فَعَلٍ وَفَعْلٍ قَعَدَ عَلَى نَشَزٍ مِنْ الْأَرْضِ وَنَشْزٍ وَجَمْعُ السَّاكِنِ نُشُوزٌ مِثْلُ فَلْسٍ وَفُلُوسٍ وَنِشَازٌ مِثْلُ سَهْمٍ وَسِهَامٍ وَجَمْعُ الْمَفْتُوحِ أَنْشَازٌ مِثْلُ سَبَبٍ وَأَسْبَابٍ وَأَنْشَزْتُ الْمَكَانَ بِالْأَلِفِ رَفَعْتُهُ وَاسْتُعِيرَ ذَلِكَ لِلزِّيَادَةِ وَالنُّمُوِّ فَقِيلَ أَنْشَزَ الرَّضَاعُ الْعَظْمَ وَأَنْبَتَ اللَّحْمَ لُغَةٌ فِي الرَّاءِ الْمُهْمَلَةِ وَقَدْ تَقَدَّمَ
نشش,4, النَّشُّ النَّشُّ وَنَشُّ وَالنَّشِيشُ,3,no vowel, *نشش*	 النَّشُّ بِالْفَتْحِ نِصْفُ الْأُوقِيَّةِ وَغَيْرِهَا وَكَانَتْ الْأُوقِيَّةُ عِنْدَهُمْ أَرْبَعِينَ دِرْهَمًا وَكَانَ النَّشُّ عِشْرِينَ دِرْهَمًا قَالَ ابْنُ الْأَعْرَابِيِّ وَنَشُّ الدِّرْهَمِ وَالرَّغِيفِ نِصْفُهُ وَالنَّشِيشُ صَوْتُ غَلَيَانِ الْمَاءِ
نشط,7, نَشِطَ يَنْشَطُ نَشَاطًا نَشِيطٌ وَنَشَطْتُ نَشْطًا كَنَشْطَةِ,3,no vowel, *نشط*	 نَشِطَ فِي عَمَلِهِ يَنْشَطُ مِنْ بَابِ تَعِبَ خَفَّ وَأَسْرَعَ [نَشَاطًا] وَهُوَ نَشِيطٌ وَنَشَطْتُ الْحَبْلَ [نَشْطًا] مِنْ بَابِ ضَرَبَ عَقَدْتُهُ بِأُنْشُوطَةٍ وَالْأُنْشُوطَةُ بِضَمِّ الْهَمْزَةِ رَبْطَةٌ دُونَ الْعُقْدَةِ إذَا مُدَّتْ بِأَحَدِ طَرَفَيْهَا انْفَتَحَتْ وَأَنْشَطْتُ الْأُنْشُوطَةَ بِالْأَلِفِ حَلَلْتُهَا وَأَنْشَطْتُ الْعِقَالَ حَلَلْتُهُ وَأَنْشَطْتُ الْبَعِيرَ مِنْ عِقَالِهِ أَطْلَقْتُهُ وَالشُّفْعَةُ كَنَشْطَةِ الْعِقَالِ تَشْبِيهٌ لَهَا بِذَلِكَ فِي سُرْعَةِ بُطْلَانِهَا بِالتَّأْخِيرِ وَتَقَدَّمَ فِي الْعِقَالِ كَلَامٌ فِيهَا
نشف,10, نَشِفَ نَشَفًا وَنَشْفًا وَنَشِفَهُ يَنْشَفُهُ وَنَشَفْتُ نَشْفًا يَنْشَفُ وَنَشَّفْتُهُ وَتَنَشَّفَ,3,no vowel, *نشف*	 نَشِفَ الْمَاءُ [نَشَفًا] مِنْ بَابِ تَعِبَ [وَ[نَشْفًا]] مِثْلُ فَلْسٍ وَ[نَشِفَ]هُ الثَّوْبُ [يَنْشَفُ]هُ شَرِبَهُ يَتَعَدَّى وَلَا يَتَعَدَّى وَنَشَفْتُ الْمَاءَ [نَشْفًا] مِنْ بَابِ ضَرَبَ إذَا أَخَذْتَهُ مِنْ غَدِيرٍ أَوْ أَرْضٍ بِخِرْقَةٍ وَنَحْوِهَا وَفِي حَدِيثٍ { كَانَ لِلنَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ خِرْقَةٌ يَنْشَفُ بِهَا إذَا تَوَضَّأَ } وَنَشَّفْتُهُ بِالتَّثْقِيلِ مُبَالَغَةٌ وَتَنَشَّفَ الرَّجُلُ مَسَحَ الْمَاءَ عَنْ جَسَدِهِ بِخِرْقَةٍ وَنَحْوِهَا
نشق,5, نَشِقْتُ نَشْقًا وَاسْتَنْشَقْتُ وَاسْتَنْشَقْتُ اسْتَنْشَقْتُ,3,no vowel, *نشق*	 نَشِقْتُ مِنْهُ رَائِحَةً أَنْشَقُ مِنْ بَابِ تَعِبَ [نَشْقًا] مِثْلُ فَلْسٍ وَاسْتَنْشَقْتُ الرِّيحَ شَمَمْتُهَا وَاسْتَنْشَقْتُ الْمَاءَ وَهُوَ جَعْلُهُ فِي الْأَنْفِ وَجَذْبُهُ بِالنَّفَسِ لِيَنْزِلَ مَا فِي الْأَنْفِ فَكَأَنَّ الْمَاءَ مَجْعُولٌ لِلِاشْتِمَامِ مَجَازٌ وَالْفُقَهَاءُ يَقُولُونَ اسْتَنْشَقْتُ بِالْمَاءِ بِزِيَادَةِ الْبَاءِ
نشو,4, النَّشْوَةُ نَشْوَانُ وَالنَّشَا وَالنَّشَا,3,vowel, *نشو*	 النَّشْوَةُ السُّكْرُ وَرَجُلٌ نَشْوَانُ مِثْلُ سَكْرَانَ وَنَشَأَ الشَّيْءُ نَشْئًا مَهْمُوزُ مِنْ بَابِ نَفَعَ حَدَثَ وَتَجَدَّدَ وَأَنْشَأْتُهُ أَحْدَثْتُهُ وَالِاسْمُ النَّشْأَةُ وَالنَّشَاءَةُ وِزَانُ التَّمْرَةِ وَالضَّلَالَةِ وَنَشَأْتُ فِي بَنِي فُلَانٍ نَشْئًا رُبِّيتُ فِيهِمْ وَالِاسْمُ النَّشْءُ مِثْلُ قُفْلٍ [[وَالنَّشَا]] وِزَانُ الْحَصَا الرِّيحُ الطَّيِّبَةُ [[وَالنَّشَا]] مَا يُعْمَلُ مِنْ الْحِنْطَةِ فَارِسِيٌّ مُعَرَّبٌ وَأَصْلُهُ نَشَاسْتَج فَحُذِفَ بَعْضُ الْكَلِمَةِ فَبَقِيَ مَقْصُورًا ذَكَرَهُ فِي الْبَارِعِ وَفِي الصِّحَاحِ وَغَيْرِهِمَا وَبَعْضُهُمْ يَقُولُ تَكَلَّمَتْ بِهِ الْعَرَبُ مَمْدُودًا وَالْقَصْرُ مُوَلَّدٌ وَقَالَ فِي ذَيْلِ الْفَصِيحِ لِثَعْلَبٍ وَالنَّشَاءُ مَمْدُودٌ وَلَا ذِكْرَ لِلْمَدِّ فِي مَشَاهِيرِ الْكُتُبِ
