Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
عكر,6, عكر عكار العكارون واعتكر معتكر واعتكر عكره,3,no vowel," فرّ من قرنه ثم [عكر] عليه بالرمح أي كرّ وفلان فرار [عكار] وفي الحديث قلنا يا رسول الله نحن الفرّارون فقال "" بل أنتم [العكارون] "" [[واعتكر]] الليل كثف ظلامه واختلط وكرّ بعضه على بعض وظلام [معتكر] قال تطاول الليل علينا [واعتكر] وتقول فني السليط وبقي [عكره] وهو درديّه"
عكز,4, عكّازته يعكز وتعكّز عكّازة,3,no vowel," جاء يتوكّأ على [عكّازته] وجاء [يعكز] على عصاه أي يتوكّأ [وتعكّز] قوسه اتخذها [عكّازة] ع ك س كلام معكوس مقلوب والحدّ يطّرد ويعكس وسمعتهم يقولون لا تعكّس لمن تكلّم بغير صواب والسكران يتعكّس في مشيته ودون ذلك مكاس وعكاس أي مرادة ومراجعة وقيل هو أن تأخذ بناصيته ويأخذ بناصيتك وفي الحديث "" اعكسوا أنفسكم عكس الخيل باللجم "" أي ردّوها"
عكش,4, عكشتك عكّاشة عكاشة بالعُكّاشة,3,no vowel," سمعت بعضهم يقول [عكشتك] بمعنى سبقتك من قوله عليه السلام "" سبقك إليها [عكّاشة] "" وهو [عكاشة] بن منحصن الأنصاريّ سمّي [بالعُكّاشة] وهي العنكبوت"
عكظ,4, العكاظي وعكاظ تعكظوا تعكّظ,3,no vowel, مدّه مدّ الأديم [العكاظي] [وعكاظ] متسوق للعرب كانوا يجتمعون فيه فيتناشدون ويتفاخرون وكانت فيها وقائع قال دريد بن الصمة تغيبت عن يومي عاظ كليهما  وإن يك يوم ثالث أتغيب وإن يك يوم رابع لا أكن به  وإن يك يوم خامس أتجنب ومنه قالوا [تعكظوا] في مكان كذا إذا اجتمعوا وازدحموا قال عمرو ب معد يكرب ولكن قومي أطاعوا الغوا  ة حتى [تعكّظ] أهل الدم
عكف,9, يعكفون وعكفت عكوف لتعكفني معكوفاً معتكفه معكف وعكف عكّفها,3,no vowel," "" [يعكفون] على أصنام لهم "" [وعكفت] الطير على القتيل وهم عليه [عكوف] ويقال إنك [لتعكفني] عن حاجتي "" والهديَ معكوفاً "" وهو في [معتكفه] وشعر [معكف] مجعد [وعكف] النظام الجوهر حبسه لا يدعه يتفرّق قال الأعشى وكأن السموط [عكّفها] السل  ك بعطفي جيداء أم غزال"
عكم,2, عكما عكمها,3,no vowel," "" هما [عكما] عير "" أي عدلاه يضرب للمثلين قال أيا ربّ زوّجني عجوزاً كبيرة  فلا جدّ لي يا ربّ في الفتيات تحدّثني عما مضى من شبابها  وتطعمني من [عكمها] تمرات"
عكن,3, تعكّن عكن عكن عكنٌ,3,no vowel, سمن حتى [تعكّن] بطنه وبطن ذو [[عكن]] ودرع ذات [[عكن]] إذا كانت واسعة تنثني على الملابس من سعتها وأنشد ابن الأعرابي لها عكنٌ ترد النبل خنساً  وتهزأ بالمعابل والقطاع
عكو,4, عكوة معكو العكوة عكى,3,vowel, يقال للفرس إنه لشديد [عكوة] الذنب وهي أصله وفرس [معكو] معقود الذنب وهو أن يعطفه عند [العكوة] ويعقده قال حتى توليك [عكى] أذنابها
علب,3, علباوان معلوب ومعلب,3,no vowel, شنج علباؤه إذا أسنّ وهي عصبة صفراء في صفحة العنق وهما [علباوان] وسيف [معلوب] [ومعلب] مشدود بالعلباء عند قائمه
علث,2, معتلث العليث,3,no vowel, فلان غير [معتلث] الزنناد إذا كان متخير المنكح يقال اعتك الزند إذا لم يتنوق في اختياره من الطعام [العليث] الذي ليس بهاجر
علج,4, استعلج مستعلج واعتلج اعتلجت,3,no vowel, [استعلج] خلقه وغلام [مستعلج] الوجه وهو الغلظ [واعتلج] القوم اصطرعوا أو اقتتلوا ومن المستعار [اعتلجت] الأمواج
علز,3, علز علزاً وعلز علز,3,no vowel, أخذه [[علز]] وهو رعدة واضطراب شديد من تمادي المرض وفرط الحرص والغمّ وبات فلان علزاً [وعلز] من كذا إذا غرض منه تقول دعوتك على [[علز]] بين الشراسف وعضاض قيد يمنع من الرسيف
علط,15, تعلط والعلطة بعلطتين علط علط معلوط علاطاً بالعلاط علاطان علاطيها وعلط علاطه معلّط وعلط واعلوّط بعلاطها علاط,3,no vowel, [تعلط] القوس تقلدها [والعلطة] القلادة من سك أو قرنفل قال جارية من شعب ذي رعين  حيّاكة تمشي [بعلطتين] قد خلجت بحاجب وعين وأنشد النضر ظلت تسوف عطن الطّويّ  سوف العذارى [[علط]] الصبي ويقال لأعلطنك [علط] البعير أي لأسمتك وسماً يبقى عليك وبعير [معلوط] موسوم علاطاً وهي السعة في عرض العنق سمّي [بالعلاط] وهو صفحة العنق ومنه قيل لطوق الحمامة في صفحتي عنقها [علاطان] تقول ما أملح [علاطيها] [[وعلط]] البعير نزع [علاطه] من عنقه وهو حبله وبعير [معلّط] [[وعلط]] وإبل أعلاط [واعلوّط] البعير والفرس إذا ركبهما بلا خطام ولا لجام ومن المستعار هات الإبرة [بعلاطها] أي بخياطها وانظر إلى [علاط] الشمس وهو الذي يتراءى للناظر منها كأنه خيط وأعلاط النجوم التي لا أسماء لها وتقول لو كنت من العرب لكنت من أنباطها أو كنت من النجوم لكنت من أعلاطها
علف,7, علف واعتلفت العلوفة والعلوفات العلوفة معتلف اعتلف علفت علف,3,no vowel, [[علف]] الدابة والدجاجة والحمام وغيرها [واعتلفت] وهو يبيع [[العلوفة]] [والعلوفات] وله [[العلوفة]] والعلائف ومن المجاز قولهم للأكول [معتلف] وقد [اعتلف] قال الحماسيّ إذا كنت في قوم عدّى لست منهم  فكل ما [علفت] من خبيثٍ وطيّب وهو [علف] السباع وجزر السباع
علق,46, علق وعلقه علقت علقت وعلق وعلّقها علق علاقة معلقه عُلقها عَلقها وعلّق معلق تعليق وتعلق وتعلق علقها تعلق تعلقت علاقة يعلق علقة وعلاقة بعلاقة علاقةٌ يتعلّق علقة علقوا المتعلق التعلق والعلقة العلقة وتعلق علقة وعلّقت علقت علوق علوق العلوق العلوق علق معالقه علقت معالقها علق معلّقاً علق وعلق العولق؛ وعلق عليق وعلقت وعلقت بعلق وعلقت العلوق علقت العلوق علاق يتعلق معلاق؛ علق معلاقة معاليق وعلق معلاق علق علق علق وعالقت فعلقته علقاً,3,no vowel," [[[[[[[[[علق]]]]]]]]] به [وعلقه] نشب به قال أبو زبيد يصف أسداً إذا [[[[[علقت]]]]] قرناً خطاطيف كفّه  رأى الموت في عينيه أسود أحمرا وقال جرير يصف شجاعاً إذا [[[[علقت]]]] مخالبه بقرن  أصاب القلب أو هتك الحجابا [[[[وعلق]]]] بالمرأة [وعلّقها] ويقال نظرة من ذي [[[[[[[[علق]]]]]]]] أي من ذي [[علاقة]] وهي الهوى وتقول امرأة [معلقه] لا ذات زوج ولا مطلقة وتقول لو [عُلقها] لما [عَلقها] [وعلّق] فلان أمره وأمره [معلق] إذا لم يصرمه ولم يتركه ومنه [تعليق] أفعال القلوب [[[وتعلق]]] التميمة [[[وتعلق]]] بها [علقها] على نفسه وفي الحديث "" من [تعلق] شيئاً وكل إليه "" وقا عبيد الله بن زياد لأبي الأسود لو [تعلقت] معاذةً وأعلق الحبل في عنق فلان جعله فيها وأعلقت المصحف جعلت له [[علاقة]] [يعلق] بها ولفلان في هذا الأمر [[[علقة]]] [وعلاقة] وما نفعه [بعلاقة] سوط وما لفلان [[علاقة]]ٌ أي ما [يتعلّق] به في عيشته من حرفة أو ضيعة وما يأكل فلان إلا [[[علقة]]] أي ما يمسك به رمقه ويقال [علقوا] رمقه بشيء ومنه "" ليس [المتعلق] كالمتأنّق "" أي الذي يتبلغ كالذي يتأنق في المطاعم وما طعامه إلا [التعلق] [والعلقة] ويقال للهنة [العلقة] [[[وتعلق]]] تسلف ويقال لابدّ للغادي من [[[علقة]]] [وعلّقت] مطيتي بمطية فلان قال الطرماح كأن المطايا ليلة الخمس [[[علقت]]]  بوثابة بعد الكلالة شحشح سريعة يريد القطاة وامرأة [[علوق]] فروك وناقة [[علوق]] ترأم ولدها ولا تدرّ يقال عاملتنا معاملة [[[[العلوق]]]] وقال وكيف ينفع ما تعطي [[[العلوق]]] به  رئمان أنف إذا ما ضن باللبن ويقال للشيخ قد [[[[[[[علق]]]]]]] الكبر منه [معالقه] وفي المثل "" [[علقت]] [معالقها] وصرّ الجندب "" الضمير للدلو ويقال للرجل إذا نزل عن بعيره ومشى [[[[[[[علق]]]]]]] لراحلتك أي ألق خطامها على عنقها قال لقد أسوق بالكماة الأزوال  من بين عمّ وابن عم أو خال معلّقاً لذات لوثٍ شملال ويقال "" أعلقت فأدرك "" من أعلق الحابل إذا [[[[[علق]]]]] الصيد بحبالته [[[وعلق]]] فلان دم فلان إذا قتله وتقول شيخ شديد الأولق وحديث طويل العولق؛ أي طويل الذنب [[[وعلق]]] مخلاة بلا [عليق] وهو القضيم [[[وعلقت]]] أفعل كذا نحو طفقت [[[وعلقت]]] المرأة حبلت "" واء [بعلق] فلق "" وهي الداهية وقد أعلقت وأفلقت أي جئت بها [[[وعلقت]]] به [[العلوق]] أي المنية قال وسائلة بثعلبة بن سير  وقد [علقت] بثعلبة [العلوق] وما تركت السائمة بالأرض من [علاق] وكذلك الحالب بالناقة وهو ما [يتعلق] به من رعي أو حلب وما لبابه مغلاق ولا [معلاق]؛ أي ما يفتح بمفتاح أو بغير مفتاح وهو المزلاج وكلّ شيء [[[[علق]]]] به شيء فهو [معلاقة] ويقال في بيته [معاليق] التمر والعنب [وعلق] فلان باباً على داره إذا نصبه وركبه ويقال للألدّ إنه لذو [معلاق] وذو مغلاق قال المبرد من رواه بالعين فمعناه إذا [[[[علق]]]] خصماً لم يتخلّص منه ومن رواه بالغين فتأويله أنه يغلق الحجّة على الخصم وروي بيت مهلهل إن تحت الأحجار حزماً وجوداً  وخصميماً ألدّ ذا مغلاق بالروايتين وفلان [[علق]] علم وقن علم وهذا [[علق]] مضنّة وهذه أعلاق مضنة [وعالقت] فلاناً فاخرته بالأعلاق [فعلقته] أي كنت أحسن علقاً منه"
علك,4, تعلك علكة وعلكته علّكتموها,3,no vowel, الخيل [تعلك] اللجم وطينة [علكة] خضراء لينة حرة وملكت عجينها [وعلكته] دلكته دلكاً شديداً ويقال للقربة إذا أجيد دبغها لجادما [علّكتموها] مثقلة
علل,16, علللاً وعاللت علّة عليه علّه علالة علالته وعلالة وتعاللت علالتها تعاللت يتعال علالتها يتعال علالة يتعلل علات علةً علّ,3,no vowel, سقوا إبلهم علللاً بعد نهل [وعاللت] الناقة حلبتها صباحاً ومساء وظهراً ومن المستعار [[علّ]ة] ضرباً إذا تابع [عليه] الضرب وسئل تابعيّ عمن ضرب رجلاً فقتله فقال إذا [[علّ]ه] ضرباً ففيه القود وما بقي من اللّين إلا [[علالة]] أي بقية وبقية كل شيء [علالته] وللفرس بداهة [وعلالة] [وتعاللت] الناقة أخذت [[علالتها]] قال وقد [تعاللت] ذميل العنس وهو [[يتعال]] ناقته أي يحلب [علالتها] وهي اللبن الذي يجتمع في ضرعها بعد الحلب الأول والصبي [[يتعال]] ثدي أمه وما هي إلا [علالة] أتعلل بها وهي اسم ما [يتعلل] به وهؤلاء بنو [علات] أي من نساء شتّى وقيل سميت علةً لأن الذي تزوجها بعد الأولى كان قد نهل منها ثم علّ من هذه
علم,9, علمت علاّمة العلم معلم معالمه معالم معلم وتعلّم اعلم تعلّم,3,no vowel, ما [علمت] بخبرك ما شعرت به وكان الخليل [علاّمة] البصرة وتقول هو من أعلام [العلم] الخافقه ومن أعلام الدّين الشاهقه وهو [[معلم]] الخير ومن [معالمه] أي من مظانّه وخفيت [معالم] الطريق أي آثارها المستدلّ بها عليها وفارس [[معلم]] [وتعلّم] أن الأمر كذا أي [اعلم] قال [تعلّم] أنه لا طير إلاّ  على متطيّر وهو الثّبور
علن,10, علن علناً وعلانيةً واستعلن مستعلن مستعلن عالن وعالن علاناً ومعالنةً علاني,3,no vowel, قد استسرّ أمره ثم [علن] علناً وعلانيةً [واستعلن] وهملان بغضه لك [[مستعلن]] قال النابغة أباك امرؤ [مستعلن] لي بغضه  له من عدوٍّ مثل ذلك شافع قرين آخر معه وأمره [عالن] ظاهر وأسرّ أمره وأعلنه [وعالن] به علاناً ومعالنةً قال وكفّي عن أذى الجيران نفسي  وإعلاني لمن يبغي [علاني]
علو,32, عالي تعالى يعلو ويعتليه ويستعليه تعلو عال وعلا وعلا علاني علويّ عالي عليا وعلاّه وعالاه يعلوك عليك وعال وعال عليّ عليّ وعال وعليَ يعلى يعلى علاوته العلاوة علاوةً علاوة علاوتنا عالية المعلّى وتعلّى وتعلت عل عليكم عل علية عليٍّ,3,vowel, ورجل [[عالي]] الكعب وأعلى الله [تعالى] كعبه وهو [يعلو] كذا [ويعتليه] [ويستعليه] إذا أطاقه وغلبه قال سويد بن الصامت فاعمد لما [تعلو] فمالك بالذي  لا تستطيع من الأمور يدان وهو [عال] لذلك الأمر [[وعلا]] في الجبل صعد [[وعلا]] في الأرض تكبّر وما رمت حتى [علاني] الليل وغنّيَ النعمان بشيء من داليّة النابغة فقال هذا شعر النابغة هذا شعر علويّ أي [عالي] الطبقة وقيل من [عليا] نجد وأعلاه [[وعلا]]ّه [وعالاه] وما سألتك ما [يعلوك] ظهراً أي ما يشق [عليك] وهو أعلى بكم عيناً أي أشد لكم تعظيماً وأنتم أعزّ عنده [[[وعال]]] عنّي وأعل عنّي تنحّ عني [[[وعال]]] عليّ احمل عليّ [[[وعال]]] عن الوسادة وأعل عنها قال فيا حب ليلى أعل عنّي قتلتني  وأعقب بإنسان صحيح مكانيا وعليَ في المكارم [[يعلى]] علاءً ومنه [[يعلى]] في الأعلام ورفع علاليّ قصره وضرب [علاوته] أي رأسه وما هذه [العلاوة] بين الفودين وهما العدلان وأعطيتك ألاً وديناراً [علاوة]ً وقعدت في [علاوة] الريح وأنا في سفالتها قال القطامي تهدى لنا كلّما كانت [علاوتنا]  ريح الخزامى جرى فيها الندى الخضل وتقول ما [عالية] الرمح كسافلته ولا فريضة الدين كنافلته ولفلان السهم [المعلّى] [وتعلّى] فلان من مرضه [وتعلت] من نفاسها وأتاك من [[عل]] قال جرير إني انصببت من السماء [عليكم]  حتى اختطفتك يا فرزدق من [عل] وهو من [علية] الناس جمع عليٍّ
علهز,1, العلهز,4,no vowel, تقول جاعوا حتى أكلوا [العلهز] وتمنّوا الموت المجهز
عمج,4, يتعمّجان تعمّجت تعمّج تعمج,3,no vowel, الحيّة والسّيل [يتعمّجان] أي يتلوّيان في مرورهما ويتعوّجان ومررتُ بواد [تعمّجت] فيه أعناق السيول قال القطاميّ صافت [تعمّج] أعناق السيول به  من باكر سبط أو رائح يبل وقال أبو النجم يجول في أشطانه ويشغله  [تعمج] الماء يفيض جدوله
عمد,23, عمدتنا نعمده عمدتك معمود وعمده واعتمده وتعمده عميد وعمود عمود عمود عمود عماد عمدٍ عمود بعموده عمود عمود عمود عمود عميد يعمد عميد عموده معمود وعميد عموده معمود وعميد معمد معمد وعمد يعتمد العماد عماد واعتمدت فاعتمد عمد عمد,3,no vowel," أنت [عمدتنا] أي الذي [نعمده] لحوائجنا ويقال الزم [عمدتك] أي قصدك وفلان [[[معمود]]] مصمود أي مقصود بالحوائج [وعمده] [واعتمده] [وتعمده] وهو [[[عميد]]] قومه [وعمود] حيّه أي قوامهم قالت أخت حجر بن عدي الكنديّ عمة امريء القيس ترثي حجراً فإن تهلك فكلّ [[[[[[[[عمود]]]]]]]] قوم  من الدنيا إلى هلك يصير ويقال للظّهر [[[[[[[عمود]]]]]]] البطن ويقال لأصحاب الأخبية هم أهل [[[[[[[عمود]]]]]]] وأهل [[عماد]] وأهل [[عمد]]ٍ ويقال لكلّ أهل [[[[[[[عمود]]]]]]] نوًى أي كل إنسان ينطلق على وجهه وضرب الفجر [بعموده] وهو الصبح المستطير وفي الحديث "" أوّل وقت الفجر إذا انشقّ [[[[[[[عمود]]]]]]] الصبح "" والعقاب تبيض في رأس [[[[[[[عمود]]]]]]] وهو الجبل المستدق المصعد في السماء وهو مذكور في [[[[[[[عمود]]]]]]] الكتاب أي في فصّه ومتنه واجعل ذلك في [[[[[[[عمود]]]]]]] قلبك أي في وسطه ويقال فلان [[عميد]] أي شديد المرض لا يقدر على القعود حتى [يعمد] بالوسائد ثم اتسع فيه حتى قيل قلب [[عميد]] وقيل هو الذي قطع [[عموده]] فهو [[معمود]] [[وعميد]] وقيل هو الذي قطع [[عموده]] فهو [[معمود]] [[وعميد]] وطراف [[معمد]] ورجل [[معمد]] طويل [وعمد] الحائط ودعمه جعل له ما [يعتمد] عليه وفلان رفيع [العماد] أي شريف لرفعة [[عماد]] خباء الشريف منهم قال الأعشى طويل النجاد رفيع العما  د يحمي المضاف ويعطي الفقيرا [واعتمدت] ليلتي أسيرها إذا ركبتها سارياً قال ليس لولدانك ليلٌ [فاعتمد] أي هم سهود من الجوع فاطلب لهم وروي بالغين أي اجعله لنفسك غمداً وفعلت ذلك [[عمد]] عين إذا فعلته بجدّ ويقين قال عمر بن أبي ربيعة ثم بوجهها [عمد] عينٍ  زينب للقضاء أم الحباب"
عمر,20, استعمر العمارة عمري عمرك معمراتٌ عمرك بالتعمير العمارة عمرك عمار العمارا بالتعمير العمار ولعمرك عمارة بعمرك عمر بعمركما عمراً معمر معمور ومعمر وعامراً عمّار,3,no vowel, [استعمر] الله تعالى عباده في الأرض أي طلب منهم [[العمارة]] فيها وتقول ما الدنيا إلا [عمري] ولا خلود إلا في الأخرى؛ من أعمره الدار إذا قال هي لك [[[عمرك]]] ثم هي لي قال لبيد وما البر إلا مضمراتٌ من التّقى  وما المال إلا معمراتٌ ودائع [[عمرك]] الله دعاء [[بالتعمير]] ومنه [العمارة] ريحانة كان الرجل يحيّي بها الملك مع قوله [[عمرك]] الله والجمع [عمار] قال الأعشى فلما أتانا بعيد الكرى  سجدنا له ورفعنا [العمارا] وقيل هو أن يرفع صوته [بالتعمير] وتقول كم رفعوا لهم [العمار] وكم ألّفوا لهم الأعمار؛ أي قالوا عش ألف سنة [ولعمرك] ويقال رعملك قال [عمارة] بن عقيل الحنظليّ رعملك إن الطائر الواقع الذي  تعرّض لي من طائر لصدوق وتقول [بعمرك] هل كان كذا قال [عمر] بن أبي ربيعة قالت لتربيها [بعمركما]  هل تطمعان بأن نرى عمراً ونزل فلان في [معمر] صدق أي في مسكن مرضيّ [معمور] وأنشد الباهلي عجبت لذي سنّين في الماء نبته  له أثر في كل مصر [ومعمر] هو القلم وسئلت أعرابيّة عن قوم فقالت تركتهم سامراً بمكان كذا وعامراً وتقول فلان من [عمّار] الدار أي من جنّها
عمس,2, عماسٌ وتعامست,3,no vowel, أمر عماسٌ لا يهتدى لوجهه [وتعامست] عن الشيء تعامشت وتغافلت عنه
عمش,2, تعمش عمش,3,no vowel, فلان لا [تعمش] فيه الموعظة أي لا تنجع وقد [عمش] فيه قولك نجع فيه وهذا من فصيح الكلام كأن الموعظة لما عملت فيه بقيت لا تبصر فيه مستدركاً فكأنها عمشاء
عمق,2, عميق؛ وتعمّق,3,no vowel, جاءوا من كل بلد سحيق وفج عميق؛ وهو المضرب البعيد [وتعمّق] في الكلام تنطّع
عمل,20, العامل عمالته عمل عمل عمل يعملون العملة العملة عمّل عاملاً يعتمل ويستعمل ويعمل ويتعمّل يعتمل عملة وعمّالة ويعملة اليعملات بعاملة عوامله عاملة بعامله بعوامله,3,no vowel, تقول أعط [العامل] [عمالته] ووفّه جعالته وفلان ابن [[[عمل]]] إذا كان قوياً عليه ويقال لمشاة اليمن بنو [[[عمل]]] قال فذكر الله وسمّى ونزل  بمنزل ينزله بنو [عمل] لا ضفف يشغله ولا ثقل ويقال للذين [يعملون] بأيديهم في طين وبناء ونحوه [[العملة]] وإنه لحسن [[العملة]] ويقال من الذي [عمّل] عليكم أي نصب عاملاً والرجل [[يعتمل]] لنفسه [ويستعمل] غيره [ويعمل] رأيه [ويتعمّل] في حاجات المسلمين أي يتعنّى ويجتهد وأنشد سيبويه إن الكريم وأبيك [يعتمل]  إن لم يجد يوماً على من يتّكل بمعنى إن لم يعلم وأنشد الجاحظ لبشامة بن الغرير وجدت أبي فيهم وجدّي كلاهما  يطاع ويؤتى أمره وهو محتبى فلم أتعمل للسيادة فيهم  ولكن أتتني طائعاً غير متعب وناقة [عملة] [وعمّالة] [ويعملة] فارهة قال عبد الله ابن رواحة يا زيد زيد [اليعملات] الذبل وأراد الجعدي بقوله وترقبه [بعاملة] قذوف  سريع طرفها قلق قذاها العين وخانت المطهم [عوامله] أي قوائمه الواحدة [عاملة] وتقول الرمح [بعامله] والفرس [بعوامله]
عمم,17, تعمّمته عمومتي عمّا تعمّمني معمّ عمومتي عميم عميمة عمّ عمم عممه معمم واعتمت وتعممت معمم ومعتم واعتم معمم عميمهم وعمموني تعمّمني,3,no vowel, [تعمّمته] فأحسن [[عمومتي]] أي دعوته [[عمّ]ا] قال وأصبح البيض أتراباً [[تعمّمني]]  وصرّمت سببي أسنانها الحور أي لداتها وفلان معمّ مخول وهم [عمومتي] وخؤولتي ونبات [عميم] ونخلة [عميمة] ونخيل عمّ طوال وله جسم [عمم] وساتوى الشباب على [عممه] أي على كماله ومن المستعار فلان [[[معمم]]] ميمم أي مسود [واعتمت] الإكام بالنبات [وتعممت] ولبن [[[معمم]]] [ومعتم] علته الرغوة قال ذو الرمة [واعتم] بالزبد الجعد الخراطيم وفرس [معمم] أبيض الرأس وفلان من [عميمهم] وصميمهم [وعمموني] أمرهم قلّدونيه قال حسان ولقد [تعمّمني] العشيرة أمرها  ونسود يوم النائبات ونعتلي
عمه,3, عمه وتعامه عمه وعمهت,3,no vowel, [[عمه]] في طغيانه [وتعامه] وفلان في [[عمه]] من أمره وهو التردد والتحير [وعمهت] في ظلمي أي ظلمتني بغير جليّة وسلكوا أرضاً عمهاء بلا أمارات
عمي,4, عمون عميّ وعماية ومعاميها,3,vowel, قوم [عمون] وأتانا صكة عميّ أي في الهاجرة وأعوذ بالله من الأعميين وهما السيل المائج والفحل الهائج وفلان في غواية [وعماية] وتقول وعظته فأصمعته وأعميته ورميته بالنصح فأنميته وما أصميته قال فأصممت عمراً وأعميته  عن الجود والفخر يوم الفخار وتقول رمت به الأسفار أبعد مراميها وخبط في مجاهل الأرض [ومعاميها]
عنت,5, العنت وعنت وتعنتني معنتة عنوت,3,no vowel," وقع فلان في [العنت] أي فيما شقّ عليه [وعنت] العظم انكسر بعد الجبر وأعنته هاضه وأعنت الطبيب المريض إذا لم يرفق به فضرّه [وتعنتني] سألني عن شيء أراد به اللبس عليّ والمشقّة وفي الحديث "" لا تسبن أصحاب رسول الله صَلَّى اللهُ عَلَيْهِ وَسَلَّمَ فإن سبهم [معنتة] "" أي مأثم وأكمة [عنوت] طويلة شاقّة المصعد"
عنج,5, عناج؛ تعنج وعناج تعنج عناج عناج عناج وعناج عنجهيّة,3,no vowel, تقول لابدّ للدّاء من علاج وللدلاء من [[[عناج]]]؛ وهو ما [[تعنج]] به من حبلٍ يجعل تحتها مشدوداً إلى العراقي يكون عوناً للوذم [[وعناج]] الناقة زمامها لأنها [[تعنج]] به أي تجذب ومن المستعار هذا قول لا [[[عناج]]] له قال الحطيئة وبعض القول ليس له [[عناج]]  كمخض الماء ليس له إتاء وهذا [عناج] أمرك أي ملاكه [وعناج] فلان إلى فلان أي أمره وما يصرف به ويقال أعرابيّ فيه [عنجهيّة] أي جفاء وكبر
عند,9, عنيد ومعاند العند عنود عنود العنود عاند عنود عند واستعنده عندي عند,3,no vowel, فلان [عنيد] [ومعاند] يعرف الحقّ فيأباه ويكون منه في شقّ من [العند] وهو الجانب ورجل [[[عنود]]] يحل وحده لا يخالط الناس قال ومولًى [[عنود]] ألحقته جريرة  وقد تلحق المولى [العنود] الجرائر ومن المستعار عرق [عاند] لا يرقأ وسحابة [عنود] لا تكاد تقعل قال الراعي باتت بشرقيّ يمؤودٍ مباشرة  دعصاً أرذّ عليه فرق [[عند]] [واستعنده] اعلدم والقيء إذا كثر خروجه منه يقول الرجل هو [عندي] كذا فيقال له أولك [عند]
عندلب,1, العندليب,5,no vowel, فلان يصيد ما بين الكركيّ إلى [العندليب]
عندم,1, عندم,4,no vowel, تقول فتح أفواه عروقه عن دم كأنّ لونه لون [عندم]
عنز,7, عنزة وعنزوه العنزة معنز كالعنز العنز العنز العنزي,3,no vowel," جاء يتوكأ على [عنزة] وهي شبه العكازة [وعنزوه] طعنوا فيه نحو نزكوه من [العنزة] ورجل [معنز] الوجه معروقه "" [كالعنز] تبحث عن المدية "" "" ولقي فلان يوم [[العنز]] "" لمن يسعى في هلاك نفسه قال رأيت ابن دينار يزيد رمى به  إلى الشام يوم [[العنز]] والله شاغله "" ولا أفعل كذا حتى يؤوب [العنزي] """
عنس,5, وعنّسها عانس عنست وعنّست عانس ومعنّسة وعنّسها,3,no vowel, أعرابيّ جعل الفحل يضرب في أبكارها [[وعنّسها]] جمع [[عانس]] يقال [عنست] المرأة [وعنّست] فهي [[عانس]] [ومعنّسة] وهي البكر النصف [[وعنّسها]] أهلها حبسوها عن التزويج حتى بلغت هذه السن
عنصر,2, العنصر عناصر,4,no vowel, إنه لكريم [العنصر] وتقول لهم [عناصر] تثنى بها الخناصر
عنف,7, عنيف عنف وعنّفه عنفت عنفوان واعتنف عنفوان وعنفوان,3,no vowel, ساق [عنيف] وقد [عنف] به وعليه [وعنّفه] لامه وعيّره ومنه قول سيبويه لم أعنّفه وقال طفيل فأصبحت قد [عنفت] بالجهل أهله  وعرّيَ أفراس الصبا ورواحله وكان ذلك في [[عنفوان]] شبابه وأنفوانه [واعتنف] الشيء وائتنفه بمعنًى وتقول هو في [[عنفوان]] أمره [وعنفوان] عمره وتقول لعنت لحية المنافق وعنفقته شر العنافق وقال ذو الرمة تظل ذرى نخل امريء القيس نسوةً  قباحاً وأشياخاً لئام العنافق
عنق,13, عانقه واعتنقه واعتنقوا وتعانقوا العنق عنق وعنقاً عنقاً وبعنق عنق وعنق واعتنق العنق بالعناق عناق عناق,3,no vowel," [عانقه] [واعتنقه] [واعتنقوا] في الحرب [وتعانقوا] عند الوداع ورجل أعنق طويل [[العنق]] "" وطارت به العنقاء "" ومن المستعار أتاني [[عنق]] من الناس وجمّة للجماعة المتقدمة وجاؤا رسلاً رسلاً وعنقاً عنقاً وأقبلت أعناق الرياح وقال الفرزدق يا ابن المراغة والهجاء إذا التقت  أعناقه وتماحك الخصمان والكلام يأخذ بعضه بأعناق بعض [وبعنق] بعض وقال العجاج حتى بدت أعناق صبح أبلجا  تسور في أعجاز ليل أدعجا وكان ذلك على [عنق] الإسلام [وعنق] الدهر [واعتنق] الأمر لزمه وأعنقت الريح بالتراب من [العنق] وهو السير الفسيح وأعنق الزرع طال وخرج سنبله "" وجاء فلان [بالعناق] وبأذني [[عناق]] "" إذا جاء بالخيبة والشر والأصل فيه دابة كالفهد سوداء الرأس أبيض سائرها تسمّى [[عناق]] الأرض وهي سياه كوش وهي موصوفة بالشدة"
عنكب,1, العناكب,4,no vowel, تقول بالت عليه الثعالب ونسجت عليه [العناكب]
عنم,1, معنم,3,no vowel, لها معصم منعّم وبنان [معنم]
