Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
قشبر,2, القِشْبارُ القشبار,4,no vowel,  *قشبر* القِشْبارُ من العِصِيِّ الخشِنةُ قال الراجز لا يلتوى من الوبيل [القشبار]   وإن تهراه به  العبد الهار -
شعر,0,,3,no vowel,  *شعر* اقْشَعَرَّ جلد الإنسان اقْشِعْراراً فهو مُقْشَعِرٌّ والجمع قشاعِرُ فتحذف الميم لأنَّها زائدة يقال أخذته قشعريرة  
 قصر,149," القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة قصر', القَصْرُ القُصورِ وقَصْرُ المقصرة",4,no vowel," * قصر* القَصْرُ واحد القُصورِ وقَصْرُ الظلام اختلاطه وكذلك [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[المقصرة]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]   _________  بنو عوافة بطن من سعد بن زيد مناة منهم الزفيان أبو المرقال عطية بن أسيد الراجز اه‍ قاموس  في اللسان "" بها ""  زيادة في المخطوطة بعده "" والقشعر القثاء ""  هو كمقعد ومنزل ومرحلة كما في القاموس واللسان والجمع المقاصر عن أبى عبيد وأنشد لابن مقبل يصف ناقته فبعثتها تقص المقاصر بعدما   كربت حياة النار للمتنور - وقد قصر العشى يقصر قصورا إذا أمسيت قال العجاج حتى إذا ما قصر العشى   ويقال أتيته قصرا أي عشيا وقال   كأنهم قصرا مصابيح راهب   بموزن روى بالسليط ذبالها  - وقولهم قصرك أن تفعل ذاك وقُصاراك أن تفعل ذاك بالضم   وقَصاراكَ أن تفعل ذاك بالفتح أي غايتك وآخر أمرك وما اقتصرت عليه قال الشاعر إنما أنفسنا عارية   والعَوارِيُّ قُصارى  أن تُرَدّْ - ورضي فلان بِمَقْصِرٍ مما كان يحاول بكسر الصاد أي بدون ماكان يطلب _________  كثير عزة  وبعده هم أهل ألواح السرير ويمنه   قرابين أردافا لها وشمالها -  في المخطوطة زيادة "" وقصارك أن تفعل ذاك بالضم ""  في المخطوطة "" والعوارى قصار "" ويقال هو ابن عمه قصرة بالضم ومقصروة أيضا أي دِنْياً والقُصْرى والقُصَيْرى الضِلْعُ التي تلي الشاكِلةَ وهي الواهنةُ في أسفل الأضلاع والقُصَيْرى أيضاً أفعى والقوصرة بالتشديد هذا الذى يُكنَز فيه التمر من البواريِّ قال الراجز   أفلح من كانت له قوصرة   يأكل منها كل يوم مره - وقد يخفَّفُ والقَصَرَةُ بالتحريك أصل العنق والجمع قصر وبه قرأ ابن عباس رضي الله عنهما إنها ترمى بشرر كالقصر   وفسره بقصر النخل يعنى الاعناق   والقصارة بالضم ما بقي في السُنبل من الحبّ بعد ما يُداس وكذلك القصرى  بالكسر وهو منسوب والقصر أيضا داءٌ يأخذ في القَصَرَةِ يقال قَصِرَ البعيرُ بالكسر يَقْصَرُ قَصَراً قال _________  ينسب الرجز إلى على بن أبى طالب  قوله يعنى الاعناق قلت قال الهروي إن ابن عباس رضي الله عنهما فسره بأعناق الابل وقال الزمخشري فسرت هذه القراءة بأعناق الابل وبأعناق الخيل اه‍ مختار  بوزن القبطى كما في اللسان ابن السكيت هوداء يُصيبه في عنقه فيلتوي فيُكْوى في مفاصل عنقه فربَّما برأ وقَصِرَ الرجلُ أيضاً إذا اشتكى ذلك وقصرت الشئ بالفتح أقصره قَصْراً حبسته ومنه مَقْصورةُ الجامع وقَصَرْنا من قَصْرِ العَشِيِّ أي أمسينا وقَصَرْتُ السِتْر أرخيته وقَصَرْتُ عن الشئ قصورا عجزت عنه ولم أبلغه يقال قَصَرَ السهمُ عن الهدف وقصر الشئ بالضم يَقْصُرُ قِصَراً خلافُ طالَ وقَصَرْتُ من الصلاة بالفتح أقْصُرُ قَصْراً وقصرت الشئ على كذا إذا لم تجاوز به إلى غيره يقال قصرت اللحقة  على فرسى إذا جعلتَ دَرَّها له وامرأة قاصِرَةُ الطرفِ لا تمدُّه إلى غير بعلها وماءٌ قاصِرٌ أي بارد وقَصَرْتُ الثوبَ أقْصُرُهُ قَصْراً دَقَقْتُهُ ومنه سمِّي القَصَّارُ وقَصَّرْتُ الثوبَ تَقْصيراً مثلُه والتَقْصيرُ من الصلاة ومن الشَعْرِ مثل القَصْرِ _________  اللحقة بالكسر وتفتح اللقوح وجمعه لقح ولقاح والتَقْصير في الأمر التواني فيه والقَصيرُ خلاف الطويل والجمع قِصارٌ والأقاصِرُ جمع أقْصَرَ مثل أصْغَرَ وأصاغِرَ وأنشد الأخفش وأصْلالُ الرجالِ أقاصره    وأما قولهم في المثل "" لا يطاع لقصير أمر "" فهو قصير بن سعد اللخمى صاحب جذيمة الابرش   وفرس قصير أي مقربة لا تُتْرَكُ أن تَرودَ لنفاستها قال الشاعر   تراها عنذ قبتنا قصيرا   ونبذ لها إذا باقت بؤوق  - _________  البيت بتمامه إليك ابنة الاعيار خافى بسالة ال‍   - رجال وأصلال الرجال أقاصره - ولا تذهبن عيناك في كل شرمح   طوال فإن الاقصرين أمازره - يريد أمازرهم جمع أمزر وهو الصلب الشديد والشرمح الطويل  كل من قصير وجذيمة بفتح أوله  مالك بن زغبة الباهلى وقال ابن برى هو لزغبة الباهلى  وقبله وذات مناسب جرداء بكر   كأن سراتها كر مشيق - تنيف بصلهب للخيل عال   كأن عموده جذع سحوق - وامرأةٌ قَصيرَةٌ وقَصورةٌ أي مَقصورةٌ في البيت لا تترك أن تخرج قال كثير وأنتِ التي حَبَّبْتِ كُلَّ قَصيرَةٍ   إليَّ وما تدري بذاكَ القَصائِرُ - عَنيتُ قَصيراتِ الحِجالِ ولم أُرِدْ   قِصارَ الخُطى شَرُّ النساءِ البَحاتِرُ - وأنشد الفراء "" قصورة "" وكذا ابن السكيت والبحاتر مر ذكره وقيصر ملك الروم والاقتصار على الشئ الاكتفاء به وأقْصَرْتُ عنه كففت ونزعت مع القدرة عليه فإن عجزت عنه قلت قَصَرْتُ بلا ألفٍ وأقْصَرْنا أي دخلنا قصر العشى كما تقول أمسينا من المساء وأقْصَرْتُ من الصلاة لغة في قصرت وأقصرت المرأة ولدت أولاد قصارا وفى الحديث "" إن الطويلة قد تقصر وإن القصيرة قد تطيل "" وأقصرت النعجة والمعز فهى مُقْصِرٌ إذا أسَنَّتا حتَّى تَقْصُرَ أسنانهما حكاها يعقوب واستقصره أي عده مقصرا وكذلك إذا عده قَصيراً والتِقْصارُ والتِقْصارَةُ بكسر التاء قلادةٌ شبيهةٌ بالمخنقة والجمع التقاصير"
قطر,337," القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة 'قطر', القَطْرُ والقَطْرُ قَطرَةٍ قَطَرَ يَقْطُرُ قَطْراً وقَطَرْتُهُ وقَطَرانُ القطران قَطَرْتُ بالقطران قطر مقطور مُقَطْرَنٌ القَطِرانُ يَقْطُرَ وقَطَرَ قُطوراً القاطرُ يَقْطُرُ والقُطْرُ والقُطْرُ والقطر القُطُرْ والمقطرة",3,no vowel,"  *[[[[[[[[[[[[[قطر]]]]]]]]]]]]]* القَطْرُ المطرُ والقَطْرُ جمع قَطرَةٍ وقد قَطَرَ الماءُ وغيرُه يَقْطُرُ قَطْراً وقَطَرْتُهُ أنا يتعدَّى ولا يتعدى وقَطَرانُ الماءِ بالتحريك وأما الهناء فهو [[[[[[[[[[[[[القطران]]]]]]]]]]]]] بكسر الطاء تقول منه قَطَرْتُ البعيرَ طليته [[[[[[[[[[[[[بالقطران]]]]]]]]]]]]] قال الشاعر   أتقتلني وقد شغفت فؤادها   كما [[[[[[[[[[[[[قطر]]]]]]]]]]]]] المهنوءة الرجل الطالى - والبعير [[[[[[[[[[[[[مقطور]]]]]]]]]]]]] وربما قالوا مُقَطْرَنٌ بالنون كأنهم رَدُّوهُ إلى الأصل وهو القَطِرانُ وأقْطَرَ الشئ أن حان له أن يَقْطُرَ وقَطَرَ في الأرض قُطوراً ذَهَبَ والبعير القاطرُ الذي لا يزال يَقْطُرُ بَولُه والقُطْرُ بالضم الناحية والجانب والجمع الأقْطارُ والقُطْرُ [[[[[[[[[[[[[والقطر]]]]]]]]]]]]] مثل عسر وعسر العود الذى يتبخر به قال الشاعر   كأنَّ المُدامَ وصَوْبَ الغَمامِ   وريحَ الخُزامى ونَشْرَ القُطُرْ - [[[[[[[[[[[[[والمقطرة]]]]]]]]]]]]] المجمرة وأنشد أبو عبيد للمرقش الاصغر _________  امرؤ القيس  امرؤ القيس في كل يوم  لها مقطرة   فيها كباء معد وحميم - أي ماء حار تحمم به [[[[[[[[[والمقطرة]]]]]]]]] أيضا الفلق وهي خشبَةٌ فيها خُروقٌ تُدخل فيها أرجل المخبوسين [[[[[[[[[والقطر]]]]]]]]] بالكسر النُحاسُ ومنه قوله تعالى عَيْن القِطْرِ   والقِطْرُ أيضاً ضربٌ من البرود يقال لها القِطْرِيَّةُ والقِطارُ أيضا قطار الابل قال أبو النجم وانحت من حرشاء فلج خردله   وأقبل النمل قطارا تنقله - والجمع [[[[[[[[قطر]]]]]]]] وقُطُراتٌ والقُطارَةُ بالضم ما قَطَرَ من الحُبِّ ونحوه وتَقاطَرَ القومُ جاءوا أرْسالاً وهو مأخوذ من قِطارِ الإبل والتَقَطُّرُ لغة في التَقَتُّرِ وهو التهيُّؤ للقتال وطعنه فَقَطَّرَهُ تَقْطيراً أي ألقاه على أحد قطريه وهما جانباه قتقطر أي سقط قال الهذلى   _________  الكباء بالمد عود البخور وبالقصر الكساحة وهى الكناسة في المفضليات "" في كل ممسى ""  المتنخل مجدلا يتسقى جلده دمه   كما تقطر جذع الدومة القطل  - ويروى "" يتكسى جلده "" والقطل المقطوع وتقطير الشئ إسالته قَطرةً قطرة وتقطير الإبل من القِطارِ وفي المثل "" النَفاضُ يُقَطِّرُ الجَلَبَ "" أي إذا أنْفَضَ القومُ - أي فَنيَ زادُهُمْ - قَطَروا الإبل فجلبوها للبيع قطارا قطارا قال أبو عبيد اقطار النبت اقطيرارا تهيأ لليبس وقطري بن الفجاءة المازنى زعم بعضهم أن أصل الاسم مأخوذ من قطرى النعال والقنطرة الجسر والقنطر بالكسر الداهية قال الشاعر إن الغريف يجن ذات القنطر   الغريف الاجمة والقنطار معيار ويروى عن معاذ بن جبل رضي الله عنه أنَّه قال هو ألفٌ ومائتا أوْقية ويقال هو مائة وعشرون رطلاً ويقال ملءُ مسْكِ الثورِ ذهباً ويقال غير ذلك والله أعلم ومنه قولهم قَناطيرُ مقنطرة _________  قبله التارك القرن مصفرا أنامله   كأنه من عقار قهوة ثمل -"
قطمر,1, القِطْميرُ,4,no vowel,  *قطمر* القِطْميرُ الفوفَةُ التي في النواة وهي القشرةُ الرقيقةُ ويقال هي النُكتة البيضاء التي في ظهر النواة تنبت منها النخلة
قمطر,11, قُماطِرٌ قَمْطَريرٌ قُماطِرٌ واقْمَطَرَّ المُقْمَطِرُّ واقْمَطَرَّتْ وقَمْطَرْتُ والقِمَطْرُ والقِمَطْرَةُ القِمَطْرُ قماطر,4,no vowel,  *قمطر* يومٌ قُماطِرٌ ويومٌ قَمْطَريرٌ أي شديدٌ قال الشاعر بَني عَمِّنا هل تذكرون بَلاَءنا   عليكم إذا ما كان يومٌ قُماطِرٌ - بضم القاف واقْمَطَرَّ يومنا اشتدَّ أبو عبيد المُقْمَطِرُّ   المجتمِعُ [واقْمَطَرَّ]تْ العقربُ إذا عطفَتْ ذنبها وجمعت نفسها أبو عمرو وقَمْطَرْتُ القربةَ إذا شددتها بالوِكاءِ والقِمَطْرُ والقِمَطْرَةُ ما يُصان فيه الكتب قال ابن السكيت لا يقال بالتشديد وينشد ليسَ بِعلمٍ ما يَعى القِمَطْرُ   ما العِلْمُ إلا ما وعاهُ الصَدرُ - والجمع [قماطر]
 قعر,7," قعر قعر', قعر قعر', قعر قعر', قعر",4,no vowel, * [[[[قعر]]]]* [[[[قعر]]]] البئر وغيزها عمقها _________  بتشديد الراء وتخفيفها وقدحٌ قَعْرانُ أي مُقَعَّرٌ وقصعةٌ قَعيرَةٌ وقَعَرْتُ الشجرةَ قَعْراً قلعتها من أصلها فانْقَعَرَتْ الكسائي قَعَرْتُ البئرَ أي نزلت حتَّى انتهيت إلى قَعْرِها وكذلك الإناء إذا شربتَ ما فيه حتَّى انتهيْتَ إلى قَعْرِهِ قال وأقْعَرْتُ البئرَ جعلت لها قَعْراً والتَقْعيرُ التعميقُ والتَقْعيرُ في الكلام التشدقُ فيه التقعر التعمق
قعسر,2, والقعسرى قعسرى,4,no vowel,  *قعسر* العقسر [والقعسرى] الضخم الشديد يقال جمل [قعسرى]
قعصر,0,,4,no vowel,  *قعصر* اقْعَنْصَرَ الرجل إذا تقاصر إلى الارض عن الاخفش
قفر,51," القَفْرُ قِفارٌ قَفْرٌ وقَفْرَةٌ ومِقْفارٌ القَفْرَ وقَفِرَتِ تَقْفَرُ قَفَراً قَفِرَةٌ والقَفارُ قفارا 'قفر', القَفْرُ قِفارٌ قَفْرٌ وقَفْرَةٌ ومِقْفارٌ القَفْرَ وقَفِرَتِ تَقْفَرُ قَفَراً قَفِرَةٌ والقَفارُ قفارا'] 'قفر', القَفْرُ قِفارٌ قَفْرٌ وقَفْرَةٌ ومِقْفارٌ القَفْرَ وقَفِرَتِ تَقْفَرُ قَفَراً قَفِرَةٌ والقَفارُ قفارا'] 'قفر', القَفْرُ قِفارٌ قَفْرٌ وقَفْرَةٌ ومِقْفارٌ القَفْرَ وقَفِرَتِ تَقْفَرُ قَفَراً قَفِرَةٌ والقَفارُ قفارا']",3,no vowel,"  *قفر* القَفْرُ مفازةٌ لا ماء فيها ولا نبات والجمع قِفارٌ يقال أرضٌ قَفْرٌ وقَفْرَةٌ أيضاً ومِقْفارٌ ونزلنا ببني فلانٍ فبِتنا القَفْرَ أي لم يَقْرونا وقَفِرَتِ المرأة بالكسر تَقْفَرُ قَفَراً فهي قَفِرَةٌ أي قليلة اللحم والقَفارُ بالفتح الخبز بلا أُدْمٍ يقال أكل خبزه [قفارا]  - صحاح -  وقفرت أثره أقْفُرُهُ بالضم أي قَفَوْتُهُ واقْتَفَرْتُ مثله قال الباهلي   لا يَغْمِزُ الساقَ من أيْنٍ ولا وَصَبٍ   ولا يزال أمامَ القَوْمِ يَقْتَفِرُ - وكذلك تَقَفَّرْتُ قال صخر   فإنِّي عن تَقَفُّرِكُمْ مَكيثُ    وأقْفَرَتِ الدارُ خَلَتْ وأقْفَرَ الرجل صار إلى القفر عن ابن السكيت وأقفر فلان إذا لم يبق عنده أدم وفى الحديث "" ما أقفر بيت فيه خل "" والقفور مثل التنور كافور النخل وهو وِعاء الطلْع والقَفُّورُ الذى في شعر ابن أحمر   نبت"
قفخر,20," قُفاخِرٌ وقُفاخِرِيٌّ 'قفخر', قُفاخِرٌ وقُفاخِرِيٌّ 'قفخر', قُفاخِرٌ وقُفاخِرِيٌّ 'قفخر', قُفاخِرٌ وقُفاخِرِيٌّ 'قفخر', قُفاخِرٌ وقُفاخِرِيٌّ 'قفخر', قُفاخِرٌ وقُفاخِرِيٌّ 'قفخر', قُفاخِرٌ وقُفاخِرِيٌّ",4,no vowel,"  *قفخر* رجلٌ قُفاخِرٌ بضم القاف وقُفاخِرِيٌّ ضخمُ الجثةِ وقِنْفَخْرٌ أيضاً مثال جردحل والنون زائدة عن محمد بن السرى _________  أعشى باهلة يرثي أخاه المنتشرَ  صوابه "" أبوالمثلم يخاطب صخرا ديوان الهذليين    صدره أنسل بنى شغارة من لصخر  بيت ابن أحمر ترعى القطاة البقل قفوره   ثم تعر الماء فيمن يعر - القفور نبت ترعاه القطا"
قفندر,5," القفندر القفندر 'قفندر', القفندر القفندر",5,no vowel,  *قفندر* [[[[القفندر]]]] القبيح المنظر قال الراجز   فما ألوم البيض أن لا تسخرا   وقد رأين الشمط [[[[القفندر]]]] ا  - يريد أن تسخر ولا زائدة قال الله تعالى ما منعك أن لا تسجد  
قمر,142," القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ 'قمر', القَمَرُ قَمَراً قُمَيْرٌ والقَمَرُ قَمِرَ يَقْمَرُ قَمَراً وقَمِرَتِ القمر وتقمرته وتَقَمَّرَ مُتَقَمِّرٍ",3,no vowel,  *قمر* القَمَرُ بعد ثلاث ليالٍ إلى آخر الشهر سُمِّيَ قَمَراً لبياضه ومن كلام بعضهم قُمَيْرٌ وهو تصغيره والقَمَرُ أيضاً تَحَيُّرُ البصرَ من الثلج وقد قَمِرَ الرجل يَقْمَرُ قَمَراً إذا لم يبصر في الثلج وقَمِرَتِ القِرْبَةُ أيضا وهو شئ يصيبها من [[[[[[[[[[[القمر]]]]]]]]]]] كالاحتراق فيدخل الماء بين الادمة والبشرة عن ابن السكيت [[[[[[[[[[[وتقمرته]]]]]]]]]]] أتيته في القَمْراءِ وتَقَمَّرَ الأسد إذا خرج في القَمْراءِ يطلب الصَيد ومنه قول الشاعر   سَقَطَ العَشاءُ به على مُتَقَمِّرٍ   حامى الذِمار مُعاوِدِ الاقران  - _________  أبو النجم  قال الصاعانى الرواية إذا رأت ذا الشيبة القفندرا  عبد الله بن عنمة الضبى  وقبله أبلغ عثيمة أن راعى إبله   سَقَطَ العشاءُ به على سِرْحانٍ - وقال الاعشى تقمرها شيخ عشاء فأصبحت   قضاعية تأتى الكواهن ناشصا - يقول صادها في القمراء وتقمر فلان أي غلب من يُقامِرُه قال ابن دريد والقِمارُ المُقامَرَةُ وتَقامَروا لعبوا القِمارَ وقَمَرْتُ الرجل أقْمِرُهُ بالكسر قَمْراً إذا لاعبْتَه فيه فغلبْته وقامَرْتُهُ فَقَمَرْتُهُ أقْمُرُهُ بالضم قَمْراً إذا فاخرته فيه فغلبته وعود قماري منسوب إلى موضع ببلاد الهند والقمرى منسوب إلى طَيْرٍ قُمْر وقُمْرٌ إما أن يكون جمع أقْمَرَ مثل أحمرَ وحُمْرٍ وإما أن يكون جمع قُمْرِيٍّ مثل روميٍّ ورومٍ وزنجيٍّ وزنْجٍ قال الشاعر   لا صُلْحَ بيني فاعلَموهُ ولا   بَيْنَكُمُ ما حَمَلَتْ عاتِقي - سَيفي وما كنَّا بنَجْدٍ وما   قَرْقَرَ قُمْرُ الواد بالشاهق - _________  أبو عامر جد العباس بن مرداس وقبل البيين لا نسب اليوم ولاخلة   اتسع الفتق على الراتق - والانثى قمرية والذكر ساقُ حُرٍّ والجمع قمارِيٌّ غير مصروفٍ والأقْمَرَ الأبيضُ يقال حمارٌ أقْمَرُ وسحابٌ أقْمُرُ وليلةٌ قَمْراءُ أي مضيئةٌ وأقْمَرَتْ ليلتنا أضاءت وأقْمَرْنا أي طلعَ علينا القَمَرُ وأقْمَرَ التَمْرُ ضربه البردَ فذهبت حلاوته قبل أن ينضج
قمجر,3," المُقَمْجِرُ 'قمجر', المُقَمْجِرُ",4,no vowel,  *قمجر* المُقَمْجِرُ القَوَّاسُ فارسيٌّ معرّبٌ وأنشد أبو عبيدة مثل القسى عاجها المقمجر 
قنر,2, القَنَوَّرُ قَنَوَرٌّ,3,no vowel,  *قنر* القَنَوَّرُ بتشديد الواو الضخم الرأس يقال بعيرٌ قَنَوَرٌّ ويقال هو الشرِس الصَعب من كلِّ شئ
