Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
ظأب,9," الظأْبُ 'ظأب', الظأْبُ 'ظأب', الظأْبُ 'ظأب', الظأْبُ 'ظأب', الظأْبُ",3,vowel, *ظأب* أبو زيد الظأْبُ مهموز سلف الرجل _________  وأما طيبة بكسر الطاء فهو اسم زمزم / تقول هو ظأبه وظأمه وقد ظاء بنى مظاءبة وظاءمنى مُظاءمة إذا تزوجُتَ أنت امرأةً وتزوَّج هو أختها والظَأْبُ أيضاً الصوت والجلَبة قال الشاعر  يصف تَيساً يَصوعُ عُنوقَها أَحْوى زَنيم    له ظأْبٌ كما صَخِبَ الغريمُ
ظبظب,3," ظَبْظابٌ 'ظبظب', ظَبْظابٌ",4,no vowel, *ظبظب* يقال ما به ظَبْظابٌ كما يقال ما به قلبة أي شئ من وجع قال رؤبة كأنَّ بي سُلاٍّ وما بى ظبظاب     وظباظب الغنم لبالبها وهى أصواتها وجلبتها
ظرب,74," الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب 'ظرب', الظَرِبُ الظراب الظرب الظراب",3,no vowel," *ظرب* الظَرِبُ بكسر الراء واحد [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[الظراب]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] وهى الروابي الصغار ومنه سمى عامر بن [[[[[[[[[[[[[[[الظرب]]]]]]]]]]]]]]] العدواني أحد فرسان العرب قال الشاعر معد يكرب يرثى أخاه شرحبيل إن جنبى عن الفراش لناب    كتجافي الاسر فوق [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[الظراب]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]  _________  هو أوس بن حجر  قال ابن برى صواب إنشاده "" وما من ظبظاب "" وبعده بى والبلى أنكرتيك الاوصاب    ولا يتم المعنى إلا بما صوب ابن برى وفى التكملة للصاغاني كذلك  الاسر هو البعير الذى في كركرته دبرة اه‍ مرتضى / والاظراب أسْناخُ الأسنان قال عامر ابن الطفيل   ومُقَطِّعٍ حَلَقَ الرِحالَةَ سابحٍ    بادٍ نواجِذُهُ عن الأظرابِ والظَرِبان مثال القطران دويبة كالهرة منتنة الريح تزعم الاعراب أنها تفسو في ثوب أحدهم إذا صادها فلا تذهب رائحته حتى يبلى الثوب وفى المثل "" فَسا بينَنا الظَرِبانُ "" وذلك إذا تقاطع القوم قال الشاعر   ألا أبلغا قيساً وخِنْدَفَ أنّني    ضربت كَثيراً مَضْرِبَ الظَرِبانِ يعني كثير بن شِهاب وكذلك الظِربى على وزن فِعْلى وهو جمعٌ مثل حِجْلى جمع حَجَلٍ   قال الفرزدق وما جَعَل  الظِرْبى القِصارَ أنوفُها    إلى الطِمِّ من مَوج البحار الخَضارِم وربما جُمع على ظرابى مثل حرباء وحرابي كأنه جمع ظرباء وقال وهل أنتم إلا ظَرابِيُّ مَذْحِجٍ    تَفاسى وتستنشِي بآنُفِها الطخم _________  قال ابن برى البيت للبيد يصف فرسا وليس لعامر بن الطفيل  هو عبد الله بن حجاج الزبيدى التغلبي كما في اللسان والتاج  وليس لهم جمع ثالث في وزنهما  في ديوانه يجعل / ورجل ظرب مثال عتل القصير اللحم وقال يا أحسن الناس مناط عقد     لا تعدلينى بظرب جعد"
ظنب,9," الظُنْبوبُ الظنابيب الظَنابيبِ للظنبوب 'ظنب', الظُنْبوبُ الظنابيب الظَنابيبِ للظنبوب']",3,no vowel, *ظنب* الظُنْبوبُ العظم اليابس من قُدُمِ الساقِ  قال يصف ظليماً عاري [[الظنابيب]] مُنْحَصٌّ قوادمه    يَرْمَدُّ حتَّى ترى في رأسه صَتَعا أي التواء وأمَّا قول سلامة بن جندل   كنَّا إذا ما أتانا صارِخٌ فزِعٌ    كانَ الصراخُ له قَرْعَ الظَنابيبِ فيقال عَنَى به سرعة الإجابة وجَعل قرعَ السوط على ساقِ الخُفِّ في زجر الفرس قرعا [للظنبوب] فصل العين
عبب,26," العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب 'عبب', العَبُّ العب",3,no vowel," *عبب* العَبُّ شُرب الماء من غير مَصٍّ وفي الحديث "" الكُبادُ من [[[[[[[[[العب]]]]]]]]] "" _________  قبله يا أم عبد الله أم العبد  قدم بضمتين أي مقدم  السعدى / والحمام يشرب الماء عبًّا كما تَعُبُّ الدوابّ وقولهم لا عَبابِ أي لا تَعُبّ في الماء والعبعب كساء من صوف والعبعب أيضا التَيس من الظِباء والعَبعَب أيضاً نعمة الشباب قال العجاج بعد الجمال والشباب العبعب    وعب النبت أي طال والعبعاب الرجل الطويل ورجل فيه عبية وعبية   أي كِبْرٌ وتجبُّر وعُبِيَّةُ الجاهلية نخوتُها والعَبيبة التي تَقْطُرُ من مغافير العُرْفُطِ ابن السكيت عَبِيبَةُ اللثى غسالته واللثى شئ ينضحه الثُمامُ حُلْوٌ فما سقط منه على الأرض أُخِذَ وجُعِل في ثوب وصُبَّ عليه الماء فإذا سال من الثوب شُرب حُلْوًا وربما أُعْقِدَ واليَعْبوب الفرس الكثير الجرى والنهر الشديد الجرية  "
عتب,95," عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً 'عتب', عَتَبَ يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً",3,no vowel," *عتب* عَتَبَ عليه أي وَجَدَ عليه يَعْتُبُ ويَعْتِبُ عَتْباً ومَعْتَباً وقال الغطمش   _________  بضم العين وكسرها مع كسر الياء المشددة وتشديد المثناة  بكسر الجيم  الضبى / أخلاى لو غير الحِمامِ أصابكم    عَتَبْتُ ولكن ليس للدهر مَعْتَبُ  والتَعَتُّبُ مثله والاسم المَعْتَبَةْ والمَعْتِبَةُ قال الخليل العِتابُ مخاطبة الا دلال ومذاكرة الموجدة تقول عاتبه معاتبة قال الشاعر أعاتب ذا المودَّة من صديق    إذا ما رابني منه اجتنابُ إذا ذهب العِتاب فليس وُدٌّ    ويبقى الوُدُّ ما بقى العتابُ وبينهم أعتوبَةٌ يتعاتبون بها يقال إذا تعاتبوا أصلح ما بينهم العتاب وأعتَبَني فلانٌ إذا عاد إلى مَسَرَّتي راجعاً عن الإساءة والاسم منه العُتْبَى وفي المثل "" لك العُتْبى بأنْ لا رضيتَ "" هذا إذا لم يُرِد الإعتاب تقول أعتبك بخلاف ما تهوى ومنه قول بشر بن أبي خازم غَضِبَتْ تميمٌ أن تُقَتَّلَ عامرٌ    يوم النِسار فأعْتِبوا بالصَيْلَمِ  أي أعتبناهم بالسيف يعني أرضيناهم بالقتل _________  وقبله أقول وقد فاضت بنفسى عبرة    أرى الدهر يبقى والاخلاء تذهب  في المفضليات "" فأعقبوا بالصيلم "" وهو الداهية / واستَعتبَ وأعتَب بمعنى واستَعتب أيضاً طلب أن يُعْتَبَ تقول استعتبته فأعتبنى أي استرضيته فأرضاني وعتيب أبو حى من اليمن قال ابن الكلبى هو عتيب بن أسلم بن مالك ابن شنوءة بن تديل أغار عليهم بعض الملوك فسبى الرجال فكانوا يقولون إذا كبر صبياننا لم يتركونا حتى يفتكونا فلم يزالوا عنده حتى هلكوا فضربتهم العرب مثلا وقالت "" أودى عتيب "" وقال عدى بن زيد تُرَجِّيها وقد وَقَعَتْ بِقُرٍّ    كما ترجو أصاغرها عتيب والاعتتاب الانصراف عن الشئ قال الكميت فاعتَتَبَ الشوقُ من فؤادي وال‍    شِعرُ إلى مَنْ إليه مُعْتَتَبُ واعتتبتُ الطريقَ إذا تركتَ سَهْلَه وأخذْتَ في وعرِه واعتتب أي قصد قال الحطيئة إذا مخارم أَحْناءٍ عَرْضَنَ له     لم يَنْبُ عنها وخاف الجَوْرَ فاعتتَبا معناه اعتتب من الجبل أي ركبه ولم يَنْبُ عنه قال الفراء اعتتب فلان إذا رجع عن أمرٍ كانَ فيه إلى غيره _________  في ديوانه "" أحياء "" واضحة ويروى "" أحيانا "" يريد مرة بعد مرة / والعَتَبُ الدَرَجُ وكلُّ مِرْقاةٍ منها [عَتَبَ]ة والجمع عَتَبٌ وعَتَبَاتٌ والعتَبة أُسْكُفَّةُ الباب والجمع عَتَبٌ ولقد حُمِل فلان على عَتَبةٍ أي أمرٍ كريهٍ من البلاء يقال ما في هذا الأمر رَتَبٌ ولا عَتَبٌ أي شِدَّةٌ والعَتَبُ ما بين الوُسطى والبِنْصَر وعَتَب البعيرُ يعتُبُ ويعتِبُ عَتَباناً أي مشى على ثلاث قوائم وكذلك إذا وثب الرجل على رِجْلٍ واحدة وعتبان بالكسر اسم رجل"
عثلب,3, مُعَثْلَبٌ مُعَثْلَبٌ وعَثْلَبَ,4,no vowel, *عثلب* نُؤْيٌ مُعَثْلَبٌ أي مهدوم وأمر مُعَثْلَبٌ إذا لم يُحكم وعَثْلَبَ الرجل زَنْدَهُ إذا أخذه من شجرٍ لا يَدري أيُوري أم لا
عجب,39," العجيب يُتَعَجَّبُ العُجابُ والعُجَّابُ عجبٌ عاجبٌ والتعاجيب 'عجب', العجيب يُتَعَجَّبُ العُجابُ والعُجَّابُ عجبٌ عاجبٌ والتعاجيب 'عجب', العجيب يُتَعَجَّبُ العُجابُ والعُجَّابُ عجبٌ عاجبٌ والتعاجيب 'عجب', العجيب يُتَعَجَّبُ العُجابُ والعُجَّابُ عجبٌ عاجبٌ والتعاجيب 'عجب', العجيب يُتَعَجَّبُ العُجابُ والعُجَّابُ عجبٌ عاجبٌ والتعاجيب",3,no vowel, *عجب* [[[[[العجيب]]]]] الأمر يُتَعَجَّبُ منه وكذلك العُجابُ بالضم والعُجَّابُ بالتشديد أكثر منه وكذلك الأعجوبة وقولهم عجبٌ عاجبٌ كقولهم ليل لائل   يؤكَّد به [[[[[والتعاجيب]]]]] العجائب لا واحد لها من لفظها قال الشاعر _________  لائل أي مظلم جدا / ومن تعاجيب خلق الله غاطية     يعصر منها ملاحى وغربيب ولا يجمع عَجَبٌ ولا عجيب ويقال جمع عجيب عجائب مثل أفيل وأفائل وتبيع وتبائع وقولهم أعاجيب كأنهم أرادوا جمع أعجوبة مثل أحدوثة وأحاديث وعجبت من كذا وتعجَّبت منه واستعجبت بمعنًى وعجّبت غيري تعجيباً وأعجبني هذا الشئ لحسنه وقد أعجب  فلانٌ بنفسه فهو مُعْجَبٌ برأيه وبنفسه والاسم العُجْبُ بالضم وقولهم ما أعجبه برأيه شاذٌّ لا يقاس عليه والعَجْبُ بالفتح أصل الذَنَبِ والعَجْبُ أيضاً واحد العُجوبِ وهى أواخر الرمل قال لبيد يجتاب  أصلاً قالِصاً مُتَنَبِّذاً    بعُجوبِ أنقاءٍ يميل هيامها
عدب,20," العَدابُ العَدابِ 'عدب', العَدابُ العَدابِ 'عدب', العَدابُ العَدابِ 'عدب', العَدابُ العَدابِ 'عدب', العَدابُ العَدابِ 'عدب', العَدابُ العَدابِ 'عدب', العَدابُ العَدابِ",3,no vowel, *عدب* العَدابُ بالفتح ما استرقَّ من الرمل قال ابن أحمر كثَوْرِ العَدابِ الفَرْدِ يَضربه الندَى    تَعَلّى النَدى في مَتْنِه وتحدَّرا _________  كرمة عنب  قولهم أعجب فلان الخ بضم الهمزة وفتح جيم معجب كما في المختار ولكونه مبنيا للمجهول لا يصاغ منه التعجب  يروى أيضا يجتاف بالفاء / والعَدابَةُ الرَكبُ  قال الشاعر   وكنت كذاتِ العَرْكِ  لم تُبْقِ ماءها    ولا هي مِمَّا بالعَدابَةِ طاهِر 
عذب,169," العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ 'عذب', العَذْبُ عَذُبَ عُذوبةَ واستعذبَ عَذْباً واستعذَبه عذْباً ويُسْتَعذَب وعَذَبَةُ والعَذَبَة عذبتي العذب وعذبة وعَذَبَةُ والعَذَبَةُ عَذَبٍ",3,no vowel," *عذب* العَذْبُ الماء الطيَب وقد عَذُبَ عُذوبةَ ويقال للرِيق والخمر الأعذبان واستعذبَ القوم ماءهم إذا استقَوه عَذْباً [[[[[[[[[[واستعذَبه]]]]]]]]]] أي عدَّه عذْباً [[[[[[[[[[ويُسْتَعذَب]]]]]]]]]] لفلانٍ من بئر كذا أي يُستقى له وعَذَبَةُ اللسان طَرَفُه الدقيق [[[[[[[[[[والعَذَبَة]]]]]]]]]] إحدى [[[[[[[[[[عذبتي]]]]]]]]]] السوط   وقول ذى الرمة غضف  مهرتة الاشداق ضارية    مثل السراحين في أعناقها [[[[[[[[[[العذب]]]]]]]]]] يعنى السيور [[[[[[[[[[وعذبة]]]]]]]]]] الميزان الخيط الذي يُرْفع به وعَذَبَةُ الشجر غُصنه [[[[[[[[[[والعَذَبَة]]]]]]]]]]ُ القذاةُ وماء ذو عَذَبٍ أي كثير القذى يقال أعْذِبْ حوضَكَ أي انزعْ ما فيه من القَذى وأعْذَبْتُهُ عن الأمر إذا منعتَه عنه يقال أعْذِبْ نفسَكَ عن كذا أي اظلفها عنه _________  بفتحتين أي العانة أو منبتها  هو الفرزدق  ويروى "" كذات الحيض ""  ويروى "" ولا هي من ماء العدابة طاهر "" كما في اللسان  عذبه السوط طرفه والجمع عذب  يروى "" جرد مهرتة "" أي منجردة / والعذوب من الدواب وغيرها القائمُ الذي لا يأكل ولا يشرب وكذلك العاذِبُ والعذاب العقوبة وقد عذبته تعذيبا والعذيب ماء لتميم وعاذب مكان أبو عمرو العُذَبِيُّ الكريم الأخلاق بالذال المعجمة   وأنشد لكُثيِّر   سَرَتْ ما سَرَتْ من ليلها ثم أعْرَضَتْ    إلى عذبى ذى غناء وذى فضل"
عرب,167," العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ 'عرب', العرب عَرَبيّ العروبة لعرب العرب والعرب العاربة العرب وتعرَّب بالعرب وتعرَّبَ",3,no vowel," *عرب* [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[العرب]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] جيل من الناس والنسبة إليهم عَرَبيّ بيِّن [[[[[[[[[[[[[[العروبة]]]]]]]]]]]]]] وهم أهل الأمصار والأعراب منهم سُكّانُ البادية خاصَّة وجاء في الشعر الفصيح الأعاريب والنسبة إلى الأعراب أعرابيٌّ لأنه لا واحد له وليس الأعراب جمعاً [[[[[[[[[[[[[[لعرب]]]]]]]]]]]]]] كما كانَ الأنباط جمعاً لنَبَطٍ وإنما [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[العرب]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] اسم جنسٍ [[[[[[[[[[[[[[والعرب]]]]]]]]]]]]]] [[[[[[[[[[[[[[العاربة]]]]]]]]]]]]]] هم الخُلَّصُ منهم وأخِذ من لفظه فأُكدَّ به كقوله ليل لائل وربما قالوا [[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[[العرب]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]]] العَرْباء [[[[[[[[[[[[[[وتعرَّب]]]]]]]]]]]]]] أي تشبَّه [[[[[[[[[[[[[[بالعرب]]]]]]]]]]]]]] [[[[[[[[[[[[[[وتعرَّب]]]]]]]]]]]]]]َ بعد هِجْرَتِهِ أي صار أعرابيا _________  والقاموس ذكره في المهملة تبعا لتهذيب الازهرى وعلى كل هو بوزن عرنى بالضم  ابن برى ليس هذا كثير عزة إنما هو كثير ابن جابر المحاربي / [[[[[[[[[والعرب]]]]]]]]] المستعربة هم الذين ليسوا بخُلَّصٍ وكذلك المتعرِّبة والعربية هي هذه اللغة ويعرب بن قحطان أول من تكلم بالعربية وهو أبو اليمن كلهم [[[[[[[[[والعرب]]]]]]]]] [[[[[[[[[والعرب]]]]]]]]] واحد مثل العَجَم والعُجم والعُرَيب تصغير [[[[[[[[[[[[[[[[[[[[[[[[[[[العرب]]]]]]]]]]]]]]]]]]]]]]]]]]] وقال أبو الهندي ومكن  الصباب طعام العريب    ولا تشتهيه نفوس العجم وإنما صغرهم تعظيما كما قال "" أنا جذيلها المحكك وعذيقها المرجب "" وعرب لسانه بالضم عُروبَة أي صار عربياً وأعرَبَ كلامه إذا لم يلحن في الإعراب وأعرب بحجَّتِهِ أي أفصح بها ولم يتّق أحدا   قال الكميت وجَدنا لكم في آل حاميمَ آية    تأوَّلها منا تَقيٌّ ومُعرِب يعني المِفصحَ بالتفصيل   والساكتَ عنه للتَقيّة وفي الحديث "" الثيِّب تعرب عن نفسها "" أي تُفصِح _________  المكن بالفتح وككتف بيض الضبة والجرادة ونحوهما  أي لم يحذر أحدا والتقى في الشعر التالى من يخاف ويتقى بنى أمية أعداء بنى هاشم  وكذا ورد في اللسان بالصاد المهملة والوجه "" بالتفضيل "" / والمُعرِب الذي له خيلٌ عِراب وقال الكسائي المُعْرِبُ من الخيل الذي ليس فيه عرقٌ هجين والأنثى مُعْرِبة وأعرب الرجل أي وُلِدَ له ولدٌ عربيُّ اللون والإبل العِراب والخيل العراب خلاف البَخاتي والبراذين وأعربَ الرجل تكلَّم بالفُحش والاسم العِرابة وأعربَ سقيُ القومِ إذا كانَ مرَّة غِبَّا ومرة خِمْساً ثم قام على وجهٍ واحد وعرَّبَ عليه فِعلَه أي قبَّح وفي الحديث "" عَرِّبوا عليه "" أي ردُّوا عليه بالإنكار وعَرَّبَ مَنطِقَه أي هذَّبه من اللحن وعرَّبت عن القوم أي تكلَّمت عنهم والتعريب قطع سَعَفِ النخل وهو التشذيب وتعريب الاسم الأعجميِّ أن تتفوَّه به [[[[[[[[[العرب]]]]]]]]]ُ على مِنهاجها تقول عَرَّبته [[[[[[[[[العرب]]]]]]]]]ُ وأعربته أيضاً والعَرَبَةُ بالتحريك النهر الشديد الجِرْيَةِ والعَرَبَةُ أيضاً النفس قال الشاعر ابن ميّادة لما أتيتُكَ أرجو فضل نائلكم    نفحتَني نفحة طابت لها العَربُ والعَرَب أيضاً فساد المَعِدة يقال عَرِبَتْ مَعِدَتُهُ بالكسر فهي عَرِبَةٌ وعَرِبَ أيضا الجرح نكس وغفر / وما بالدار عَريبٌ أي ما بها أحد والعَروبُ من النساء المتحبِّبة إلى زوجها والجمع عُرُبٌ ومنه قوله تعالى عُرُباً أتراباً  ويوم العَروبةِ يوم الجمعة وهو من أسمائهم القديمة وابن أبى [العروبة] بالالف واللام وعرابة بالفتح اسم رجل من الانصار من الاوس قال الحطيئة   إذا ما راية رفعت لمجد    تلقاها عرابة باليمين [والعرب] بالكسر يبيس البهمى"
عرتب,1, العَرْتَبَةُ,4,no vowel, *عرتب* العَرْتَبَةُ لغة في العَرْتَمَة وسألت عنه أعرابيا من بنى أسد فوضع إصبعه على طرف وترة أنفه
عرطب,1, العَرْطَبَةُ,4,no vowel, *عرطب* العَرْطَبَةُ التي في الحديث   العودُ من الملاهي ويقال الطبل
عرقب,29," العُرْقوبُ وعُرْقوبُ والعُرْقوبِ عُرقوباه 'عرقب', العُرْقوبُ وعُرْقوبُ والعُرْقوبِ عُرقوباه 'عرقب', العُرْقوبُ وعُرْقوبُ والعُرْقوبِ عُرقوباه 'عرقب', العُرْقوبُ وعُرْقوبُ والعُرْقوبِ عُرقوباه 'عرقب', العُرْقوبُ وعُرْقوبُ والعُرْقوبِ عُرقوباه 'عرقب', العُرْقوبُ وعُرْقوبُ والعُرْقوبِ عُرقوباه",4,no vowel," *عرقب* العُرْقوبُ العصب الغليظ المُوَتَّرُ فوق عَقِبِ الإنسان وعُرْقوبُ الدابة في رِجلها بمنزلة الرُكبة في يدها قال أبو داود حديد الطرف والمَنكِب والعُرْقوبِ والقَلبِ    قال الأصمعي كلُّ ذي أربعٍ [[[[[[عُرقوباه]]]]]] في رجليه وركبتاه في يديه _________  ليس الحطيئة إنما هو الشماخ  هو "" إن الله يغفر لكل مذنب إلا لصاحب عرطبة أو كوبة "" / وقد عَرْقَبْتُ الدابة قطعت عُرقوبها والعُرقوب من الوادي موضع فيه انحناءٌ شديد قال الفراء يقال ما أكثر عراقيب هذا الجبل وهي الطُرق الضيِّقة في مَتْنِهِ وتَعرقبتُ إذا أخذتَ في تلك الطرق وعُرْقوبُ القَطاةِ ساقُها قال الراجز   ونَبْلي وفُقاها كَعَراقيبِ قَطاً طُحْلِ    وعراقيب الأمور وعراقيلها عِظامها وصعابها وعرقوب اسم رجل من العمالقة ضربت به العرب المثل في الخلف فقالوا "" مواعيد عرقوب "" وذلك أنه أتاه أخ له يسأله شيئا فقال عرقوب إذا أطلع نخلى فلما أطلع قال إذا أبلح فلما أبلح قال إذا أزهى فلما أزهى قال إذا أرطب فلما أرطب قال إذا صار تمرا فلما صار تمرا جده من الليل ولم يعطه شيئا قال الاشجعى   وعدت وكان الخلف منك سجية    مواعيد عرقوب أخاه بيترب "
