Root,No of derevatives found,derevatives found,Root Length,Has Vowel,Full Text
نضح,54," النَضْح نضحْت والنَضْحُ نَضَحَ يَنْضِحُهُ والنَضيحُ نُضُح النَضَحُ ينضح والنضيح 'نضح', النَضْح نضحْت والنَضْحُ نَضَحَ يَنْضِحُهُ والنَضيحُ نُضُح النَضَحُ ينضح والنضيح 'نضح', النَضْح نضحْت والنَضْحُ نَضَحَ يَنْضِحُهُ والنَضيحُ نُضُح النَضَحُ ينضح والنضيح 'نضح', النَضْح نضحْت والنَضْحُ نَضَحَ يَنْضِحُهُ والنَضيحُ نُضُح النَضَحُ ينضح والنضيح 'نضح', النَضْح نضحْت والنَضْحُ نَضَحَ يَنْضِحُهُ والنَضيحُ نُضُح النَضَحُ ينضح والنضيح",3,no vowel, *نضح* [[[[[النَضْح]]]]] الرشُّ [[[[[نضحْت]]]]] البيت أَنْضِحُهُ بالكسر والنَضْحُ أيضاً الشُرْبُ دون الرِيِّ تقول نَضَحَ عطشَهُ يَنْضِحُهُ والنَضيحُ الحوض والجمع [[[[[نُضُح]]]]] وكذلك النَضَحُ بالتحريك والجمع أَنْضاحٌ قال ابن الاعرابي إنما سمى بذلك لانه [[[[[ينضح]]]]] عطش الابل أي يبله [[[[[والنضيح]]]]] العرق قال الراجز   تنضح ذفراه بماء صب ـ والناضِح البعير يسْتقى عليه والأنثى ناضِحَةٌ وسانِيَةٌ والنَضَّاحُ الذي يَنْضَحُ على البعير أي يسوق السانية ويسقي نخلاً وهذه نخلٌ تُنْضَحُ أي تُسقى ومالُ فلانٍ يُسقى بالنَضْحِ وهو مصدر ونَضَحوهُمْ بالنَبل أي رموهم يقال انْضَحْ عنَّا الخيلَ أي ارْمِهِمْ وانْتَضَحَ عليهم الماءُ أي تَرَشَّشَ ونَضَحَ الرجلُ عن نفسه إذا دفع عنها بحجَّةٍ وهو يَنْضَحُ عن فلانٍ أي يذب عنه ويدفع _________  هو دكين بن رجاء ورأيته يَتَنَضَّحُ ممَّا قُرِفَ به أي ينتفي ويتنصَّل منه والنَضوحُ ضربٌ من الطيب الاصمعي نضح الشجر إذا تفطَّر ليخرج ورقه ابن السكيت نضحت القربة والخابية تنضح بالفتح نضحا وتنضاحا رشحت
نطح,39," نَطَحَهُ يَنْطِحُهُ ويَنْطَحُهُ نَطْحاً وانْتَطَحَتِ وتَناطَحَتْ نَطَّاحٌ والنَطيحَةُ المَنْطوحَةُ نطحتها منطوحة ينطح والنطيح والناطح ناطح فالناطِحُ والنَطيحُ النَطْح والناطِح 'نطح', نَطَحَهُ يَنْطِحُهُ ويَنْطَحُهُ نَطْحاً وانْتَطَحَتِ وتَناطَحَتْ نَطَّاحٌ والنَطيحَةُ المَنْطوحَةُ نطحتها منطوحة ينطح والنطيح والناطح ناطح فالناطِحُ والنَطيحُ النَطْح والناطِح",3,no vowel," *نطح* نَطَحَهُ الكبش يَنْطِحُهُ ويَنْطَحُهُ نَطْحاً وانْتَطَحَتِ الكباش وتَناطَحَتْ وكبشٌ نَطَّاحٌ والنَطيحَةُ المَنْطوحَةُ التي ماتت منه وإنَّما جاءت بالهاء لغلبة الاسم عليها وكذلك الفريسة والاكيلة والرمية لانه ليس هو على [[نطحتها]] فهى [[منطوحة]] وإنما هو الشئ في نفسه مما [[ينطح]] والشئ مما يفرس ومما يؤكل [[والنطيح]] [[والناطح]] هو الذي يأتيك من أمامك من الطير والوحش وهو خلاف القَعيد وقولهم "" ماله [[ناطح]] ولا خابِطٌ "" فالناطِحُ الكبش والتيس والعنز والخابط البعير والنَطيحُ الفرس الذي في جبهته دائرتان ويكره فإن كانت واحدة فهى دائرة اللطاة وليست تكره ويقال للشرطين [[النَطْح]] [[والناطِح]] وهما قرنا الحَمَل وأصابه ناطِحٌ أي أمرٌ شديد ونواطح الدهر شدائده"
نفح,179," نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ 'نفح', نَفَحَ يَنْفَحُ نَفْحَةٌ ونَفَحَتِ ونَفَحَهُ ونفحه نَفَحاتٌ نَفَحْتَني نَفْحَةً ونَفَحَتِ نَفْحٌ",3,no vowel, *نفح* نَفَحَ الطِيبُ يَنْفَحُ أي فاحَ وله نَفْحَةٌ طيِّبة ونَفَحَتِ الناقة ضربت برجلها ونَفَحَهُ بالسيف تناوله من بعيد [[[[[[[[[[[[[[[ونفحه]]]]]]]]]]]]]]] بشئ أي أعطاه يقال لا يزال لفلان نَفَحاتٌ من المعروف قال الشاعر   لمَّا أتَيْتُكَ أرجو فضلَ نائِلِكُمْ ـ [[[[[[[[[[[[[[[نَفَحْتَني]]]]]]]]]]]]]]] نَفْحَةً طابَتْ لها العَرَبُ  أي طابت لها النفس   ونَفَحَتِ الريحُ هبَّت قال الأصمعيّ ما كان من الرياح نَفْحٌ فهو بردٌ وما كان لَفْحٌ فهو حر وقول الشاعر   _________  للرماح بن ميادة ومدح الوليد بن يزيد بن عبد الملك  ويروى لما أتيتك من نجد وساكنه ـ وقبله إلى الوليد أبى العباس ما عملت ـ ودونها المعط من تبان والكثب  العرب جمع عربة وهى النفس  هو أبو ذؤيب ـ يمانية نفوح  ـ يعنى الجنوب تنفحه ببردها ونفح العرق ينفح نَفْحاً إذا نزا منه الدم ونَفْحَةٌ من العذاب قطعة منه والنَفوحُ من النوق التي يخرج لبنها من غير حلب والنَفائح القِسِيُّ واحدتها نَفيحةٌ وهي شَطيبةٌ من نَبْعٍ وقوسٌ نَفوحٌ بعيدة الدفع للسهم ونافَحْتُ عن فلان خاصمْت عنه ونافَحوهُمْ مثل كافحوهم والإَنْفَحَةُ  بكسر الهمزة وفتح الفاء مخفَّفة كَرِشُ الحمل أو الجدي ما لم يأكل فإذا أكل فهو كرش عن أبى زيد وكذلك المنفحة بكسر الميم قال الراجز كم قد أكلت كبدا وإنفحه ـ ثم ادخرت ألية مشرحه والجمع أنافح وأنشد ابن الا عربي   إذا أولموا لم يولموا بالانافح  _________  البيت بتمامه ولا متحير باتت عليه ـ ببلقعة شآمية نفوح  الانفحة مشددة ومخففة  للشماخ  صدره وإنا لمن قوم على أن ذممتهم
نقح,7, تَنْقيحُ وتَنْقيحُ المُنَقَّحُ وتَنْقيحُ نقحت وانتقحته وتَنَقَّحَ,3,no vowel, *نقح* تَنْقيحُ الجذعِ تشذيبه وتَنْقيحُ الشِعر تهذيبه يقال خيرُ الشِعر الحَوْليُّ المُنَقَّحُ وتَنْقيحُ العظم استخراج مخه يقال [نقحت] العظم [وانتقحته] بمعنًى وتَنَقَّحَ شحم الناقة أي قل
نكح,55," النكاح نَكَحتُها ونَكَحَتْ ناكِحٌ تَنْكِحيني واسْتَنْكَحَها نَكَحَها نُكَحَةٌ النكاح والنُكْحُ والنِكْحُ نُكْحٌ نكاح 'نكح', النكاح نَكَحتُها ونَكَحَتْ ناكِحٌ تَنْكِحيني واسْتَنْكَحَها نَكَحَها نُكَحَةٌ النكاح والنُكْحُ والنِكْحُ نُكْحٌ نكاح 'نكح', النكاح نَكَحتُها ونَكَحَتْ ناكِحٌ تَنْكِحيني واسْتَنْكَحَها نَكَحَها نُكَحَةٌ النكاح والنُكْحُ والنِكْحُ نُكْحٌ نكاح 'نكح', النكاح نَكَحتُها ونَكَحَتْ ناكِحٌ تَنْكِحيني واسْتَنْكَحَها نَكَحَها نُكَحَةٌ النكاح والنُكْحُ والنِكْحُ نُكْحٌ نكاح",3,no vowel," *نكح* [[[[[[[[النكاح]]]]]]]] الوطئ وقد يكون العقدَ تقول [[[[نَكَحتُها]]]] ونَكَحَتْ هي أي تزوَّجت وهي ناكِحٌ في بني فلان أي هي ذات زوج منهم وقال لَصَلْصَلَةُ اللِجامِ برأسِ طِرْفٍ ـ أحبُّ إليَّ من أن [[[[تَنْكِحيني]]]] [[[[واسْتَنْكَحَها]]]] بمعنى [[[[نَكَحَها]]]] وأنْكَحَها أي زوَّجها ورجلٌ نُكَحَةٌ كثير [[[[[[[[النكاح]]]]]]]] والنُكْحُ والنِكْحُ لغتان وهي كلمة كانت العرب تتزوَّج بها وكان يقال لأم خارجة عند الخِطبة خِطْبٌ فتقول نُكْحٌ حتى قالوا "" أسرع من [[[[نكاح]]]] أم خارجة "" نوح التَناوُحُ التقابل يقال الجبلان يتناوحان ومنه سميت النَوائِحُ لأن بعضهن يقابل بعضا وكذلك الرياح إذا تقابلت في المهبّ لأن بعضها يُناوِحُ بعضاً ويناسج وكل ريح استطالت أثراً فهبَّتْ عليه ريح طولاً فهي نَيِّحَتُه فإن اعترضته فهي نَسيجَتُه وناحَتْ المرأة تَنوحُ نَوْحاً ونِياحاً والاسم النِياحَةُ ونساءٌ نَوْحٌ وأنْواحٌ ونُوَّحٌ ونَوائحُ ونائِحاتٌ يقال كنَّا في مَناحَةِ فلان وتنوح الشئ تنوحا إذا تحرك وهو متدل ونوح ينصرف مع العجمة والتعريف وكذلك كل اسم على ثلاثة أحرف أوسطه ساكن مثل لوط لان خفته عادلت أحد الثقلين فصل الواو"
وتح,9, وتح ووتح وَتُحَ يوتح وتاحة وتح وَتِحٌ التَوْتيحُ وتَوَتَّحْتُ,3,vowel, *[[وتح]]* شئ [[وتح]] [ووتح] أي قليل تافه وقد وَتُحَ بالضم [يوتح] [وتاحة] وشئ [[وتح]] وعر إتباعٌ له أي نَزْرٌ ورجل وَتِحٌ بكسر التاء أي خسيسٌ وأوْتَحَ فلان عطيَّتَه أي أقلَّها وكذلك التَوْتيحُ وتَوَتَّحْتُ من الشراب شربت شيئا قليلا
وجح,3," الوَجاحُ 'وجح', الوَجاحُ",3,vowel, *وجح* الوَجاحُ والوِجاحَ والوُجاحُ السِتْرُ قال القطامى ـ لم يدع الثلج لهم وجاحا ـ وربما قلبوا الواو ألفا فقالوا أجاح وإجاح وأجاح ويقال للماء في أسفل الحوض إذا كان مقدار ما يستره وَجاحٌ ويقال لَقِيته أدنى وَجاحٍ لاول شئ يرى وأوجحه البول ضيَّق عليه ومنه ثوب مُوجَحٌ أي صفيقٌ متينٌ ووَجيحٌ أيضاً وبابٌ مَوْجوحٌ أي مردودٌ وأوْجَحَتِ النارُ أي وَضَحَتْ وبَدَتْ وأوْجَحَ لنا الطريق ويقال حفر حتى أوجح إذا بلغ الصفا
وحح,39," الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ 'وحح', الوحوحة بحح وحْوَحَ وَحْواحٌ",3,vowel, *وحح* [[[[[[[[الوحوحة]]]]]]]] صوت معه [[[[[[[[بحح]]]]]]]] يقال وحْوَحَ الرجل في يده إذا نفخ فيها من شدَّة البرد قال الأصمعي رجلٌ وَحْواحٌ أي خفيف قال وأنشد   فاتسقت لزاجر وحواح  ـ وكذلك الوحوح قال الجعدى يرثى أخاه _________  لابي الاسود العجلى  ويروى وذعرت من زاجر وحواح ـ وبعده ملازم آثارها صيداح ومن قبله ما قد رُزِئْتُ بوَحْوَحٍ ـ وكان ابن أمي والخليل المصافيا 
ودح,1," 'ودح',",3,vowel, *ودح* الكسائي أودحت الابل سمنت وحسنت حالها أبو عمرو أوْدَحَ الرجل أذعن وخضع وأنشد أوْدَحَ لما أن رأى الجَدَّ حَكَمْ ـ وربَّما قالوا أوْدَحَ الكبشُ إذا توقَّف ولم ينز
وذح,8, الوَذَحُ وَذَحَةٌ وذح وُذْحٌ وذحت توذح وتيذح وذحا,3,vowel, *[وذح]* الوَذَحُ ما يتعلَّق في أذناب الشاءِ وأرفاغِها من أبعارها وأبوالها فيجفُّ عليها الواحدة وَذَحَةٌ والجمع [وذح] مثل بدنة وبدن قال جرير والتغلبية في أفواهِ عَوْرَتِها ـ وُذْحٌ كثيرٌ وفي أكتافها الوَضَرُ تقول منه [وذحت] الشاة [توذح] [وتيذح] [وذحا]
وشح,31," الوشاح وِشاحٌ ووُشاحٌ الوُشُحُ ووَشَّحْتُها تَوْشيحاً فتوَشَّحَتْ 'وشح', الوشاح وِشاحٌ ووُشاحٌ الوُشُحُ ووَشَّحْتُها تَوْشيحاً فتوَشَّحَتْ 'وشح', الوشاح وِشاحٌ ووُشاحٌ الوُشُحُ ووَشَّحْتُها تَوْشيحاً فتوَشَّحَتْ 'وشح', الوشاح وِشاحٌ ووُشاحٌ الوُشُحُ ووَشَّحْتُها تَوْشيحاً فتوَشَّحَتْ",3,vowel, *وشح* [[[[الوشاح]]]] شئ ينسج من أديم عريضا ويرصع بالجواهر وتشده المرأة بين عاتقيها يقال وِشاحٌ وإشاحٌ ووُشاحٌ وأُشاحٌ والجمع الوُشُحُ والأوْشِحَةُ [[[[ووَشَّحْتُها]]]] تَوْشيحاً فتوَشَّحَتْ هي أي _________  قال ابن برى وحوح في البيت اسم علم لاخيه بصفة ورثى في هذه القصيدة محارب بن قيس بن عبس من بنى عمه ووحوحا أخاه لبسته وربما قالوا تَوَشَّحَ الرجل بثوبه وبسيفه والوَشْحاءُ من العنز الموشحة ببياض وقول الراجز   أحب منك موضع الوشحن ـ وموضع اللبة والقرطن  يعنى [الوشاح] وإنما يزيدون هذه النون المشددة في ضرورة الشعر وواشح قبيلة من اليمن
وضح,62," وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ 'وضح', وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ 'وضح', وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ 'وضح', وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ 'وضح', وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ 'وضح', وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ 'وضح', وضَحَ يَضِحُ وُضوحاً واتَّضَحَ وضحك اسْتَوْضِحْ يُوَضِّحَهُ وتَوَضَّحَ",3,vowel," *وضح* وضَحَ الأمر يَضِحُ وُضوحاً واتَّضَحَ أي بانَ وأوْضَحْتُهُ أنا وأوْضَحَ الرجلُ وُلِد له أولادٌ بيضٌ وقولهم من أين أوْضَحْتُ أي من أين طلعْت ومن أين بدا [[[[[[[وضحك]]]]]]] واستوضحت الشئ إذا وضعت يدك على عينك تنظر هل تراه يقال اسْتَوْضِحْ عنه يا فلان واسْتَوْضَحْتُهُ الأمرَ أو الكلامَ إذا سألته أن يُوَضِّحَهُ لك وتَوَضَّحَ مُلْكُ الطريق   أي استبان _________  دهلب بن قريع يخاطب ابنا له  وأورده الازهرى وموضع الازار والقفن ـ وقال فإنه زاد نونا في الوشح والقفا  ملك الطريق مثلث الميم وسطه والمتوضح الذى يظهر نفسه في الطريق ولا يدخل الخَمَر ووضَحُ الطريقِ مَحَجَّتُهُ والوَضَحُ الدرهمُ الصحيحُ والأوْضاحُ حليٌّ من الدراهم الصحاح والوَضَحُ الضَوءُ والبياضُ يقال بالفرس وَضَحٌ إذا كانت به شِيَةٌ وقد يكنى به عن عن البرص ومنه قيل لجذيمة الابرش "" الوضاح "" والوضاح أيضا الرجل الأبيض اللون الحَسَنُهُ والمُوضِحَةُ الشَجَّةُ التي تُبدي وَضَحَ العظم والواضِحَةُ الأسنانُ التي تبدو عند الضحكِ قال طرفة كلُّ خليلٍ كنتُ خاللتُه  ـ لا تركَ الله له واضحه "
وطح,14," الوَطْحُ تَواطَحَ 'وطح', الوَطْحُ تَواطَحَ 'وطح', الوَطْحُ تَواطَحَ 'وطح', الوَطْحُ تَواطَحَ 'وطح', الوَطْحُ تَواطَحَ",3,vowel," *وطح* الوَطْحُ ما تعلَّق بالأظلاف ومخالب الطير من العُرَّةِ أو الطين الأمويّ تَواطَحَ القومُ تداولوا الشر فيما بينهم وأنشد _________  يروى "" صافيته ""  بعده كلهم أروغ من ثعلب ـ ما أشبه الليلة بالبارحه يتواطحون به عَلى دِينارِ  ـ أي يتقاتلون"
وقح,16, وَقاحٌ وقح وقح يوقَحُ وقاحَة ووُقوحةً ووُقوحاً ووُقْحاً وقِحَةً وقَحَةً وَقُحَ وَقِحٌ ووَقاحٌ وَقاحُ وتوقيحُ مُوَقَّحٌ,3,vowel, *[[وقح]]* حافرٌ وَقاحٌ أي صلبٌ والجمع [[وقح]] مثل قذال وقذل وقد [[وقح]] بالضم يوقَحُ [وقاحَة] ووُقوحةً ووُقوحاً ووُقْحاً بالضم يخفَّف ويثقل وقِحَةً وقَحَةً والهاء عوض من الواو وكذلك أَوْقَحَ الحافرُ واسْتَوْقَحَ ويقال أيضاً وَقُحَ الرجلُ إذا صار قليل الحياء فهو وَقِحٌ ووَقاحٌ بيِّن القِحَةِ والقَحَةِ والوَقاحَةِ وامرأةٌ وَقاحُ الوجهِ وتوقيحُ الحافرِ تصليبه بالشَحم المذاب اللحياني رجلٌ مُوَقَّحٌ مثل موقَّع وهو الذي أصابته البلايا فصار مجربا
وكح,1, استوكحت,3,vowel, *وكح* [استوكحت] الفراخ غلظت
ولح,7," والوَليحُ 'ولح', والوَليحُ 'ولح', والوَليحُ 'ولح', والوَليحُ",3,vowel, *ولح* الوَليحَةُ الغِرارَةُ والوَليحُ والوَلائِحُ _________  الشعر للحكم الخضرى وقبله مع صدره وأبى جمال لقد رفعت ذمارها ـ بشباب كل محبر سيار ـ لذ بأفواه الرواة كأنما ـ يتواطحون به على دينار جمال اسم امرأة الغرائرُ والجِلالُ أيضاً قال أبو ذؤيب يصف سحابا يضئ ربابا كَدُهْمِ المَخا ـ ضِ جُلِّلْنَ فوقَ الولايا الوليحا
ويح,29," وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح 'ويح', وَيْحٌ ويح",3,vowel," *[[[[[[[[[[ويح]]]]]]]]]]* وَيْحٌ كلمة رحمة وويلٌ كلمة عذابٍ وقال اليزيديّ هما بمعنى تقول [[[[[[[[[[ويح]]]]]]]]]] لزيد وويل لزيد ترفعهما على الابتداء قال حميد [[[[[[[[[ويح]]]]]]]]] لمن لم يدر ما هن ويحما  _________  تمامه "" وويح لمن لم يدر "" وصدره ألا هيما مما لقيت وهيما ولك أن تقول ويحا لزيد وويلا لزيد   فتنصبهما بإضمار فعل كأنك قلت ألزمه الله ويحا وويلا ونحو ذلك ولك أن تقول ويحك وويح زيد وويلك وويل زيد بالاضافة فتنصبهما بإضمار فعل وأما قولهم فتعسا لهم وبعدا لثمود وما أشبه ذلك فهو منصوب أبدا لانه لا تصح إضافته بغير لام لانك لو قلت فتعسهم أو بعدهم لم يصلح فلذلك افترقا _________  في المطبوعة الاولى "" [[[ويح]]] لزيد وويل لزيد "" وصوابه من نقل اللسان عن الجوهرى باب الخاء فصل الالف"
ألخ,2, ائتلخ ائتلاخ,3,vowel, *ألخ* [ائتلخ] عليهم أمرهم اختلط يقال وقعوا في [ائتلاخ]
أرخ,4, التأْريخُ وأَرَّخْتُ والإراخُ إرخ,3,vowel, *أرخ* التأْريخُ تعريف الوقت والتَوْريخُ مثله وأَرَّخْتُ الكتابَ بيوم كذا ووَرَّخْتُهُ بمعنىً والإراخُ بقرُ الوحشِ الواحدة [إرخ]
أضخ,1, أضاخ,3,vowel, *أضخ* [أضاخ]  بالضم موضع يذكر ويؤنث
أفخ,9," اليَأْفوخ اليآفيخُ وأَفَخْتُهُ يَأْفوخَهُ 'أفخ', اليَأْفوخ اليآفيخُ وأَفَخْتُهُ يَأْفوخَهُ",3,vowel, *أفخ* [[اليَأْفوخ]] الموضع الذي يتحرك من رأس الطفل وهو يَفْعولٌ والجمع اليآفيخُ وأَفَخْتُهُ ضربت يَأْفوخَهُ ويافوخ الليل معظمه فصل الباء
بخخ,9," بخ 'بخخ', بخ 'بخخ', بخ 'بخخ', بخ 'بخخ', بخ",3,no vowel," *بخخ* [[[[[بخ]]]]] كلمة تقال عند المدح والرضا بالشئ _________  قوله أضاخ أي كغراب موضع وفى بعض النسخ "" جبل "" وهذه المادة ذكرها القاموس بالاحمر إشارة إلى أنها من زيادته على الصحاح مع أنها موجودة فيه وتكرر للمبالغة فيقال بَخْ [[بخ]]ْ فإن وَصَلْتَ خفضْت ونوَّنْت فقلت بَخٍ بَخٍ وربَّما شدَّدت كالاسم وقد جمعهما الشاعر فقال يصف بيتاً رَوافِدُهُ أَكْرَمُ الرافِداتِ ـ بَخٍ لك بَخٍ لبحر خضم وبخبخت الرجل إذا قلت له ذلك قال الحجاج لاعشى همدان في قوله بين الاشج وبين قيس باذخ ـ [[بخ]] [[بخ]] لوالده وللمولود "" والله لا بخبخت بعدها "" وتبخبخ الحر سكن بعضُ فَورته يقال بَخْبِخوا عنكم من الظَهيرة أي أَبْرِدوا وربَّما قالوا خَبْخِبوا وهو مقلوب منه وبَخْبَخَ البعير إذا هَدَر وملأتْ شقشقته فمه فهو جمل بخباخ الهدير بذخ البَذَخُ الكِبْرُ وقد بَذِخَ بالكسر وتَبَذَّخَ أي تَكَبَّرَ وعَلا وشرفٌ باذِخٌ أي عال والبَواذِخ من الجبال الشَوامخُ وامرأةٌ بَيْذَخٌ أي بادن"
بربخ ,1, البَرابِخُ,5,no vowel, *بربخ *  البَرابِخُ خَزَفُ الكُنُفِ توصِّل من السطح إلى الارض
برزخ,3, البَرْزَخُ والبَرْزَخُ البَرْزَخَ,4,no vowel, *برزخ* البَرْزَخُ الحاجز بين الشيئين والبَرْزَخُ ما بين الدنيا والآخرة من وقت الموت إلى البعث فمَن مات فقد دخل البَرْزَخَ
بزخ,4, البَزَخُ وتبازختْ وتَبازَخَ وبزاخة,3,no vowel, *بزخ* البَزَخُ خروج الصدر ودخول الظهر ورجلٌ أَبْزَخُ وامرأةٌ بَزْخاءُ وكذلك الفرس إذا اطمأَنَّتْ قطاتُهُ وصُلبه وتبازختْ المرأةَ إذا أخرجتْ عجيزتَها وتَبازَخَ فلانٌ عن الأمر أي تقاعس [وبزاخة] موضع كانت به وقعة لابي بكر رضى الله عنه
بطخ,23," البطيخة البطيخ البطِّيخ والمَبْطَخَةُ البِطّيخ 'بطخ', البطيخة البطيخ البطِّيخ والمَبْطَخَةُ البِطّيخ 'بطخ', البطيخة البطيخ البطِّيخ والمَبْطَخَةُ البِطّيخ 'بطخ', البطيخة البطيخ البطِّيخ والمَبْطَخَةُ البِطّيخ",3,no vowel, *بطخ* [[[[البطيخة]]]] واحدة [[[[البطيخ]]]] وأبطخ القومُ كثُر عندهم [[[[البطِّيخ]]]]   والمَبْطَخَةُ بالفتح موضع [[[[البِطّيخ]]]] وضم الطاء فيه لغة _________  قوله بربخ هذه المادة مكتوبة بالاحمر في القاموس فافهم قاله نصر  أي القاوون اه‍ وانقولى فكأن [البطيخ] حقيقة هو الاصفر المسمى بالفارسية خربز على وزن زبرج قاله نصر
بلخ,3, بَلِخَ وتَبَلَّخَ البلخ,3,no vowel, *بلخ* بَلِخَ الرجل بالكسر وتَبَلَّخَ أي تكبَّرَ فهو أَبْلَخُ بَيِّنُ [البلخ]  
بوخ,5," باخَ 'بوخ', باخَ 'بوخ', باخَ",3,vowel, *بوخ* باخَ الحَرُّ والنارُ والغضبُ والحمَّى أي سَكَنَ وفَتَرَ قال رؤبة حتَّى يَبوخَ الغَضَبُ الحَميتُ ـ وعَدا حتَّى باخَ أي أعْيا وهمْ في بُوخٍ من أمرهم بالضم أي في اختلاط فصل التاء
تخخ,9," التَخُّ تخ تخوخا والتختخة 'تخخ', التَخُّ تخ تخوخا والتختخة",3,no vowel, *تخخ* التَخُّ العجين الحامض وقد [[تخ]] [[تخوخا]] وأتخه صاحبه [[والتختخة]] حكاية صوت   فصل الثاء
